Position	Strand	EGDe_37C_TermSeq
2529214	+	0
2529228	+	0
2529229	+	0
2529232	+	0
2529233	+	0
2529238	+	0
2529239	+	0
2529242	+	0
2529245	+	0
2529249	+	0
2529253	+	0
2529259	+	0
2529261	+	0
2529262	+	0
2529271	+	0
2529276	+	0
2529277	+	0
2529278	+	0
2529279	+	0
2529280	+	0
2529284	+	0
2529286	+	0
2529288	+	0
2529291	+	0
2529292	+	0
2529294	+	0
2529299	+	0
2529317	+	0
2529318	+	0
2529319	+	0
2529322	+	0
2529332	+	0
2529337	+	0
2529338	+	0
2529339	+	0
2529342	+	0
2529347	+	0
2529349	+	0
2529358	+	0
2529367	+	0
2529368	+	0
2529369	+	0
2529372	+	0
2529382	+	0
2529386	+	0
2529388	+	0
2529407	+	0
2529408	+	0
2529409	+	0
2529411	+	1
2529412	+	0
2529416	+	0
2529418	+	0
2529419	+	0
2529420	+	0
2529425	+	0
2529427	+	0
2529434	+	0
2529436	+	0
2529441	+	0
2529451	+	0
2529452	+	0
2529456	+	0
2529464	+	0
2529465	+	0
2529468	+	0
2529470	+	6
2529471	+	0
2529472	+	0
2529478	+	0
2529483	+	0
2529484	+	1
2529488	+	0
2529490	+	0
2529491	+	0
2529496	+	0
2529498	+	0
2529502	+	0
2529506	+	0
2529510	+	0
2529511	+	0
2529512	+	0
2529514	+	1
2529520	+	0
2529521	+	0
2529530	+	0
2529533	+	0
2529535	+	0
2529539	+	0
2529540	+	0
2529543	+	0
2529551	+	0
2529553	+	0
2529554	+	0
2529556	+	0
2529557	+	0
2529565	+	0
2529569	+	1
2529582	+	0
2529586	+	0
2529587	+	0
2529588	+	0
2529590	+	0
2529595	+	0
2529605	+	0
2529607	+	0
2529610	+	0
2529626	+	0
2529627	+	0
2529640	+	0
2529641	+	0
2529647	+	0
2529650	+	0
2529652	+	0
2529665	+	0
2529670	+	0
2529681	+	0
2529684	+	0
2529698	+	0
2529699	+	0
2529701	+	0
2529705	+	0
2529707	+	0
2529708	+	0
2529711	+	0
2529712	+	0
2529726	+	0
2529732	+	0
2529741	+	0
2529743	+	0
2529744	+	0
2529745	+	1
2529746	+	0
2529748	+	0
2529750	+	0
2529758	+	0
2529764	+	0
2529765	+	0
2529766	+	0
2529770	+	0
2529775	+	0
2529778	+	0
2529782	+	0
2529783	+	0
2529786	+	1
2529792	+	0
2529793	+	0
2529794	+	1
2529797	+	0
2529798	+	0
2529802	+	0
2529806	+	0
2529807	+	0
2529819	+	0
2529821	+	0
2529822	+	0
2529824	+	0
2529832	+	0
2529833	+	0
2529836	+	0
2529853	+	0
2529854	+	0
2529860	+	0
2529863	+	0
2529864	+	0
2529865	+	0
2529866	+	0
2529870	+	0
2529871	+	0
2529876	+	0
2529880	+	1
2529881	+	0
2529884	+	0
2529887	+	0
2529889	+	1
2529892	+	1
2529896	+	0
2529897	+	0
2529898	+	0
2529899	+	0
2529900	+	0
2529901	+	1
2529905	+	0
2529907	+	1
2529910	+	0
2529911	+	0
2529917	+	0
2529922	+	0
2529930	+	0
2529934	+	0
2529936	+	0
2529938	+	0
2529941	+	0
2529942	+	0
2529944	+	0
2529945	+	0
2529947	+	1
2529948	+	1
2529949	+	0
2529950	+	1
2529951	+	0
2529953	+	0
2529955	+	0
2529958	+	0
2529961	+	0
2529965	+	0
2529966	+	0
2529967	+	1
2529968	+	1
2529969	+	0
2529970	+	1
2529971	+	1
2529972	+	1
2529973	+	0
2529974	+	0
2529975	+	0
2529976	+	0
2529977	+	0
2529980	+	0
2529983	+	0
2529987	+	1
2529988	+	0
2529990	+	0
2529991	+	0
2529997	+	0
2530000	+	0
2530001	+	0
2530004	+	0
2530006	+	0
2530010	+	0
2530018	+	0
2530019	+	0
2530024	+	0
2530025	+	1
2530026	+	0
2530027	+	0
2530033	+	0
2530035	+	0
2530036	+	0
2530040	+	0
2530043	+	0
2530051	+	0
2530052	+	1
2530058	+	0
2530063	+	0
2530065	+	0
2530067	+	0
2530068	+	0
2530070	+	0
2530071	+	0
2530074	+	1
2530075	+	0
2530078	+	0
2530079	+	0
2530082	+	0
2530092	+	0
2530097	+	0
2530104	+	0
2530105	+	0
2530108	+	0
2530110	+	0
2530112	+	0
2530113	+	0
2530122	+	0
2530131	+	0
2530133	+	0
2530134	+	0
2530136	+	0
2530144	+	0
2530147	+	0
2530150	+	0
2530151	+	0
2530154	+	0
2530159	+	0
2530160	+	1
2530163	+	0
2530165	+	0
2530173	+	0
2530181	+	0
2530183	+	0
2530184	+	0
2530189	+	0
2530190	+	0
2530191	+	1
2530192	+	1
2530193	+	8
2530194	+	1
2530197	+	0
2530199	+	0
2530200	+	0
2530201	+	0
2530204	+	0
2530205	+	0
2530206	+	0
2530207	+	0
2530208	+	0
2530210	+	0
2530214	+	0
2530216	+	0
2530217	+	6
2530223	+	0
2530228	+	0
2530235	+	1
2530236	+	0
2530237	+	0
2530243	+	0
2530244	+	0
2530245	+	0
2530248	+	0
2530253	+	0
2530256	+	0
2530259	+	0
2530266	+	1
2530269	+	0
2530271	+	0
2530272	+	0
2530278	+	0
2530280	+	0
2530283	+	0
2530285	+	0
2530287	+	0
2530288	+	0
2530289	+	0
2530301	+	3
2530309	+	0
2530310	+	0
2530311	+	0
2530318	+	0
2530319	+	0
2530321	+	1
2530322	+	0
2530327	+	0
2530332	+	0
2530333	+	0
2530334	+	0
2530349	+	0
2530353	+	0
2530357	+	0
2530358	+	0
2530359	+	0
2530363	+	0
2530365	+	0
2530367	+	0
2530372	+	0
2530382	+	0
2530388	+	0
2530389	+	0
2530390	+	0
2530392	+	0
2530393	+	0
2530396	+	0
2530404	+	0
2530408	+	0
2530411	+	0
2530415	+	1
2530419	+	0
2530427	+	0
2530430	+	0
2530433	+	0
2530434	+	0
2530435	+	0
2530437	+	0
2530440	+	0
2530441	+	0
2530442	+	0
2530444	+	0
2530447	+	0
2530448	+	0
2530455	+	0
2530456	+	0
2530459	+	0
2530464	+	0
2530465	+	0
2530467	+	0
2530469	+	0
2530470	+	0
2530471	+	0
2530473	+	0
2530478	+	0
2530480	+	0
2530490	+	0
2530493	+	0
2530498	+	0
2530508	+	0
2530512	+	0
2530516	+	0
2530517	+	1
2530518	+	0
2530519	+	1
2530520	+	1
2530521	+	0
2530531	+	0
2530534	+	0
2530535	+	0
2530536	+	1
2530538	+	0
2530540	+	1
2530541	+	0
2530542	+	0
2530543	+	0
2530545	+	0
2530549	+	0
2530551	+	0
2530552	+	0
2530556	+	0
2530557	+	0
2530558	+	0
2530559	+	0
2530563	+	0
2530566	+	0
2530569	+	0
2530571	+	0
2530572	+	0
2530586	+	0
2530589	+	0
2530590	+	0
2530596	+	0
2530601	+	0
2530602	+	0
2530609	+	0
2530612	+	0
2530615	+	0
2530616	+	0
2530617	+	0
2530619	+	0
2530625	+	0
2530627	+	0
2530633	+	0
2530634	+	0
2530636	+	1
2530637	+	1
2530638	+	1
2530639	+	1
2530641	+	0
2530643	+	0
2530644	+	0
2530645	+	0
2530647	+	0
2530649	+	3
2530654	+	0
2530655	+	0
2530657	+	0
2530665	+	0
2530670	+	0
2530672	+	0
2530673	+	0
2530675	+	0
2530677	+	0
2530682	+	0
2530700	+	0
2530702	+	0
2530708	+	0
2530712	+	0
2530715	+	0
2530718	+	0
2530730	+	0
2530732	+	0
2530733	+	0
2530734	+	0
2530735	+	1
2530736	+	0
2530738	+	0
2530739	+	0
2530740	+	0
2530741	+	0
2530742	+	0
2530743	+	0
2530745	+	0
2530749	+	0
2530750	+	1
2530751	+	0
2530752	+	0
2530756	+	0
2530764	+	0
2530765	+	0
2530766	+	0
2530769	+	0
2530771	+	0
2530773	+	0
2530774	+	0
2530776	+	0
2530777	+	0
2530781	+	0
2530783	+	0
2530784	+	1
2530786	+	0
2530787	+	1
2530789	+	1
2530793	+	0
2530794	+	0
2530796	+	0
2530797	+	0
2530799	+	0
2530801	+	1
2530805	+	0
2530809	+	0
2530810	+	0
2530811	+	1
2530815	+	0
2530821	+	0
2530827	+	0
2530830	+	0
2530831	+	0
2530835	+	0
2530841	+	0
2530843	+	0
2530847	+	0
2530852	+	0
2530861	+	0
2530864	+	0
2530866	+	0
2530868	+	2
2530869	+	0
2530870	+	0
2530871	+	0
2530872	+	1
2530873	+	0
2530874	+	0
2530875	+	0
2530876	+	0
2530878	+	0
2530879	+	0
2530880	+	0
2530883	+	0
2530884	+	0
2530888	+	0
2530903	+	0
2530917	+	0
2530926	+	0
2530927	+	0
2530928	+	0
2530930	+	0
2530934	+	0
2530935	+	1
2530936	+	0
2530938	+	0
2530943	+	0
2530952	+	0
2530953	+	0
2530973	+	0
2530974	+	0
2530975	+	0
2530981	+	0
2530982	+	0
2530983	+	0
2530984	+	0
2530989	+	0
2530990	+	2
2530991	+	0
2530992	+	0
2530993	+	0
2530994	+	0
2530998	+	0
2531001	+	0
2531003	+	0
2531009	+	0
2531011	+	0
2531012	+	0
2531013	+	0
2531014	+	0
2531016	+	0
2531019	+	0
2531020	+	0
2531022	+	0
2531029	+	0
2531032	+	0
2531034	+	0
2531035	+	0
2531038	+	0
2531040	+	0
2531048	+	0
2531049	+	0
2531054	+	0
2531066	+	0
2531068	+	0
2531074	+	0
2531078	+	0
2531080	+	0
2531081	+	0
2531083	+	0
2531084	+	0
2531085	+	0
2531086	+	0
2531088	+	0
2531089	+	0
2531090	+	0
2531093	+	0
2531098	+	0
2531102	+	0
2531107	+	0
2531108	+	0
2531125	+	0
2531128	+	0
2531129	+	0
2531132	+	0
2531133	+	0
2531136	+	0
2531137	+	0
2531139	+	0
2531140	+	1
2531141	+	0
2531144	+	0
2531145	+	0
2531146	+	0
2531147	+	0
2531148	+	0
2531160	+	0
2531167	+	0
2531168	+	0
2531169	+	0
2531170	+	0
2531175	+	0
2531176	+	0
2531181	+	0
2531189	+	0
2531190	+	0
2531191	+	0
2531192	+	0
2531193	+	0
2531194	+	0
2531197	+	0
2531198	+	1
2531202	+	0
2531204	+	0
2531213	+	0
2531219	+	0
2531220	+	0
2531221	+	1
2531222	+	0
2531223	+	1
2531224	+	9
2531225	+	97
2531226	+	220
2531227	+	46
2531228	+	3
2531229	+	3
2531230	+	3
2531231	+	2
2531232	+	0
2531233	+	0
2531234	+	0
2531236	+	0
2531241	+	0
2531243	+	0
2531246	+	1
2531247	+	4
2531248	+	4
2531249	+	1
2531254	+	0
2531255	+	0
2531257	+	0
2531263	+	0
2531265	+	2
2531266	+	0
2531267	+	1
2531268	+	2
2531269	+	2
2531270	+	0
2531271	+	10
2531272	+	1
2531275	+	0
2531276	+	0
2531277	+	0
2531278	+	0
2531279	+	0
2531280	+	0
2531283	+	0
2531284	+	2
2531285	+	0
2531286	+	0
2531289	+	2
2531291	+	0
2531292	+	0
2531293	+	0
2531294	+	0
2531295	+	0
2531296	+	2
2531297	+	6
2531298	+	3
2531299	+	3
2531300	+	2
2531301	+	2
2531302	+	1
2531303	+	1
2531305	+	1
2531306	+	1
2531307	+	0
2531309	+	1
2531310	+	0
2531311	+	1
2531312	+	0
2531313	+	2
2531314	+	3
2531315	+	2
2531317	+	0
2531319	+	0
2531320	+	1
2531321	+	1
2531322	+	0
2531323	+	1
2531325	+	1
2531326	+	1
2531327	+	0
2531328	+	0
2531329	+	0
2531331	+	1
2531333	+	0
2531334	+	0
2531335	+	0
2531337	+	0
2531338	+	0
2531339	+	0
2531340	+	0
2531341	+	0
2531342	+	0
2531345	+	0
2531347	+	0
2531348	+	0
2531350	+	0
2531352	+	0
2531358	+	0
2531359	+	0
2531360	+	0
2531361	+	0
2531362	+	0
2531363	+	1
2531364	+	3
2531366	+	0
2531368	+	0
2531370	+	0
2531371	+	0
2531373	+	0
2531375	+	0
2531379	+	0
2531380	+	0
2531381	+	0
2531382	+	0
2531385	+	0
2531386	+	0
2531392	+	0
2531395	+	0
2531396	+	0
2531397	+	0
2531398	+	0
2531401	+	0
2531402	+	3
2531403	+	1
2531404	+	0
2531405	+	5
2531406	+	0
2531407	+	0
2531408	+	0
2531409	+	0
2531410	+	0
2531411	+	0
2531412	+	0
2531414	+	1
2531415	+	0
2531416	+	1
2531417	+	0
2531418	+	0
2531422	+	0
2531424	+	0
2531425	+	0
2531426	+	0
2531427	+	0
2531428	+	0
2531431	+	2
2531432	+	1
2531434	+	0
2531435	+	1
2531437	+	0
2531438	+	0
2531439	+	1
2531440	+	0
2531441	+	1
2531443	+	0
2531445	+	0
2531446	+	0
2531447	+	0
2531448	+	0
2531449	+	0
2531450	+	1
2531451	+	0
2531452	+	0
2531453	+	0
2531455	+	0
2531456	+	0
2531459	+	0
2531461	+	0
2531463	+	0
2531464	+	1
2531465	+	1
2531466	+	1
2531467	+	0
2531469	+	0
2531470	+	0
2531473	+	0
2531477	+	0
2531478	+	0
2531479	+	0
2531481	+	1
2531484	+	0
2531485	+	0
2531486	+	0
2531487	+	0
2531488	+	0
2531489	+	0
2531495	+	1
2531497	+	0
2531498	+	0
2531499	+	0
2531500	+	0
2531501	+	0
2531502	+	8
2531509	+	0
2531511	+	1
2531512	+	0
2531513	+	0
2531517	+	0
2531518	+	0
2531519	+	0
2531520	+	1
2531521	+	0
2531523	+	1
2531524	+	0
2531525	+	0
2531528	+	0
2531530	+	0
2531533	+	0
2531535	+	0
2531539	+	0
2531540	+	0
2531542	+	0
2531545	+	1
2531546	+	0
2531548	+	1
2531549	+	1
2531550	+	0
2531551	+	0
2531554	+	0
2531556	+	0
2531565	+	0
2531567	+	0
2531568	+	0
2531570	+	0
2531571	+	1
2531572	+	0
2531573	+	0
2531574	+	0
2531575	+	0
2531577	+	0
2531578	+	0
2531579	+	0
2531580	+	0
2531581	+	0
2531585	+	0
2531586	+	0
2531587	+	0
2531588	+	1
2531589	+	0
2531590	+	0
2531592	+	0
2531593	+	1
2531594	+	1
2531595	+	0
2531596	+	0
2531597	+	0
2531598	+	0
2531599	+	0
2531603	+	0
2531607	+	0
2531610	+	1
2531611	+	2
2531612	+	0
2531613	-	0
2531617	+	0
2531619	+	0
2531621	+	1
2531623	+	0
2531624	+	0
2531625	+	0
2531626	+	0
2531633	+	0
2531635	+	1
2531636	+	0
2531638	+	0
2531639	+	0
2531640	+	1
2531641	+	0
2531642	+	0
2531644	+	0
2531645	+	0
2531648	+	0
2531650	+	0
2531651	+	0
2531652	+	0
2531653	+	1
2531654	+	1
2531655	+	0
2531659	+	1
2531660	+	0
2531661	+	0
2531662	+	0
2531663	+	0
2531667	+	0
2531668	+	0
2531669	+	0
2531672	+	0
2531673	+	0
2531676	+	0
2531677	+	0
2531678	+	0
2531679	+	0
2531681	+	0
2531682	+	1
2531686	+	0
2531689	+	0
2531690	+	0
2531691	+	0
2531694	+	1
2531695	+	1
2531697	+	0
2531698	+	0
2531699	+	0
2531701	+	0
2531703	+	0
2531704	+	0
2531705	+	0
2531706	+	1
2531707	+	1
2531708	+	0
2531709	+	0
2531710	+	0
2531711	+	0
2531712	+	0
2531713	+	0
2531715	+	0
2531716	+	0
2531718	+	0
2531720	+	0
2531722	+	0
2531727	+	0
2531729	+	1
2531731	+	0
2531732	+	0
2531738	+	0
2531739	+	0
2531742	+	0
2531743	+	0
2531744	+	0
2531748	+	0
2531750	+	0
2531752	+	0
2531757	+	0
2531759	+	0
2531760	+	0
2531762	+	0
2531764	+	0
2531766	+	2
2531767	+	0
2531768	+	3
2531769	+	1
2531770	+	0
2531771	+	2
2531772	+	2
2531773	+	0
2531774	+	0
2531776	+	0
2531778	+	0
2531779	+	0
2531781	+	1
2531782	+	0
2531787	+	1
2531788	+	0
2531789	+	0
2531790	+	0
2531791	+	3
2531792	+	0
2531793	+	1
2531794	+	1
2531795	+	0
2531796	+	1
2531797	+	2
2531798	+	1
2531799	+	3
2531802	+	0
2531803	+	1
2531804	+	0
2531806	+	0
2531808	+	0
2531809	+	0
2531810	+	0
2531815	+	0
2531817	+	0
2531820	+	1
2531822	+	0
2531823	+	0
2531824	+	1
2531826	+	1
2531827	+	1
2531828	+	0
2531829	+	0
2531831	+	0
2531833	+	0
2531834	+	0
2531835	+	0
2531836	+	0
2531837	+	0
2531838	+	1
2531839	+	1
2531840	+	0
2531842	+	0
2531845	+	1
2531846	+	0
2531847	+	0
2531848	+	1
2531849	+	0
2531854	+	0
2531855	+	0
2531857	+	0
2531858	+	0
2531859	+	0
2531864	+	0
2531865	+	0
2531867	+	0
2531868	+	0
2531870	+	0
2531871	+	0
2531873	+	0
2531874	+	0
2531875	+	0
2531878	+	0
2531881	+	0
2531883	+	0
2531884	+	2
2531885	+	1
2531886	+	0
2531887	+	1
2531889	+	0
2531890	+	0
2531892	+	0
2531893	+	0
2531894	+	0
2531896	+	0
2531897	+	0
2531898	+	0
2531899	+	0
2531904	+	0
2531905	+	0
2531908	+	2
2531909	+	0
2531911	+	0
2531916	+	2
2531918	+	0
2531919	+	0
2531920	+	1
2531922	+	1
2531924	+	1
2531925	+	4
2531926	+	0
2531928	+	0
2531929	+	0
2531931	+	0
2531932	+	1
2531933	+	1
2531934	+	0
2531935	+	4
2531936	+	1
2531937	+	0
2531938	+	1
2531939	+	0
2531940	+	1
2531941	+	1
2531942	+	1
2531943	+	0
2531945	+	0
2531946	+	1
2531947	+	0
2531949	+	0
2531950	+	0
2531951	+	0
2531953	+	0
2531955	+	0
2531957	+	0
2531961	+	0
2531962	+	0
2531963	+	0
2531965	+	0
2531966	+	0
2531967	+	0
2531968	+	0
2531969	+	0
2531970	+	0
2531971	+	1
2531972	+	0
2531974	+	0
2531976	+	1
2531979	+	0
2531982	+	0
2531983	+	0
2531984	+	0
2531985	+	0
2531986	+	0
2531988	+	0
2531990	+	0
2531992	+	0
2531993	+	0
2531995	+	0
2531996	+	0
2531997	+	0
2531999	+	2
2532000	+	0
2532001	+	0
2532003	+	0
2532004	+	0
2532006	+	0
2532008	+	1
2532009	+	0
2532010	+	0
2532013	+	0
2532017	+	0
2532023	+	0
2532025	+	1
2532030	+	0
2532033	+	0
2532034	+	0
2532035	+	0
2532040	+	1
2532047	+	0
2532049	+	0
2532052	+	1
2532053	+	0
2532054	+	0
2532056	+	1
2532058	+	0
2532061	+	1
2532063	+	0
2532065	+	0
2532066	+	0
2532068	+	1
2532069	+	0
2532070	+	0
2532076	+	0
2532082	+	0
2532085	+	0
2532087	+	0
2532088	+	0
2532093	+	0
2532097	+	0
2532100	+	1
2532101	+	1
2532102	+	0
2532103	+	1
2532104	+	0
2532105	+	1
2532106	+	1
2532107	+	1
2532110	+	1
2532112	+	0
2532114	+	0
2532117	+	0
2532119	+	0
2532132	+	0
2532134	+	0
2532135	+	0
2532138	+	0
2532140	+	0
2532145	+	0
2532146	+	0
2532147	+	0
2532148	+	0
2532151	+	0
2532154	+	0
2532156	+	0
2532159	+	0
2532160	+	0
2532161	+	0
2532162	+	1
2532164	+	0
2532168	+	8
2532169	+	0
2532170	+	0
2532171	+	1
2532173	+	0
2532176	+	0
2532177	+	0
2532179	+	0
2532182	+	1
2532183	+	0
2532184	+	0
2532185	+	1
2532186	+	0
2532187	+	0
2532190	+	0
2532197	+	0
2532199	+	0
2532200	+	0
2532201	+	0
2532202	+	3
2532203	+	1
2532204	+	8
2532205	+	6
2532207	+	0
2532210	+	0
2532211	+	0
2532213	+	0
2532217	+	0
2532222	+	1
2532223	+	0
2532224	+	1
2532225	+	0
2532226	+	1
2532227	+	0
2532229	+	0
2532231	+	0
2532235	+	0
2532236	+	0
2532238	+	1
2532239	+	0
2532240	+	0
2532242	+	0
2532243	+	0
2532244	+	0
2532245	+	1
2532248	+	0
2532249	+	1
2532250	+	0
2532252	+	0
2532253	+	2
2532254	+	1
2532256	+	0
2532260	+	0
2532262	+	0
2532263	+	1
2532265	+	0
2532266	+	0
2532268	+	0
2532270	+	0
2532271	+	0
2532272	+	1
2532275	+	0
2532276	+	1
2532277	+	0
2532279	+	0
2532281	+	0
2532283	+	0
2532284	+	0
2532285	+	0
2532286	+	0
2532287	+	0
2532290	+	0
2532291	+	0
2532295	+	1
2532296	+	0
2532298	+	0
2532302	+	0
2532303	+	0
2532304	+	0
2532306	+	0
2532307	+	1
2532311	+	0
2532313	+	0
2532315	+	0
2532317	+	0
2532319	+	1
2532320	+	0
2532322	+	0
2532323	+	0
2532324	+	0
2532327	+	1
2532328	+	0
2532330	+	0
2532331	+	0
2532332	+	0
2532333	+	0
2532334	+	0
2532335	+	0
2532336	+	0
2532337	+	0
2532338	+	1
2532343	+	0
2532344	+	1
2532346	+	0
2532347	+	2
2532348	+	2
2532349	+	0
2532350	+	1
2532353	+	0
2532354	+	2
2532355	+	1
2532356	+	0
2532359	+	0
2532360	+	0
2532361	+	0
2532364	+	0
2532367	+	1
2532368	+	0
2532369	+	0
2532370	+	0
2532371	+	0
2532372	+	0
2532374	+	0
2532377	+	0
2532384	+	0
2532385	+	2
2532386	+	1
2532387	+	1
2532388	+	0
2532389	+	4
2532390	+	0
2532391	+	0
2532392	+	2
2532393	+	1
2532394	+	0
2532395	+	0
2532396	+	0
2532397	+	0
2532398	+	0
2532403	+	0
2532410	+	0
2532411	+	0
2532413	+	0
2532414	+	0
2532415	+	0
2532416	+	1
2532417	+	0
2532426	+	0
2532428	+	0
2532430	+	0
2532431	+	0
2532432	+	0
2532433	+	0
2532442	+	0
2532444	+	0
2532446	+	0
2532447	+	0
2532448	+	0
2532452	+	0
2532454	+	0
2532455	+	0
2532456	+	0
2532464	+	0
2532475	+	0
2532476	+	0
2532477	+	0
2532482	+	0
2532488	+	0
2532490	+	0
2532491	+	0
2532492	+	0
2532494	+	0
2532498	+	0
2532502	+	1
2532503	+	0
2532506	+	0
2532510	+	0
2532516	+	0
2532519	+	0
2532521	+	0
2532522	+	0
2532524	+	0
2532525	+	0
2532526	+	0
2532533	+	0
2532535	+	0
2532536	+	0
2532540	+	0
2532541	+	0
2532542	+	0
2532544	+	0
2532546	+	0
2532547	+	0
2532548	+	0
2532549	+	0
2532552	+	0
2532554	+	0
2532556	+	0
2532560	+	0
2532561	+	0
2532563	+	0
2532565	+	0
2532568	+	0
2532571	+	0
2532572	+	0
2532574	+	0
2532575	+	0
2532578	+	0
2532579	+	0
2532585	+	1
2532587	+	0
2532595	+	0
2532597	+	0
2532604	+	0
2532606	+	0
2532607	+	0
2532611	+	0
2532613	+	0
2532614	+	0
2532617	+	0
2532621	+	0
2532623	+	0
2532624	+	0
2532626	+	0
2532629	+	0
2532631	+	0
2532634	+	0
2532639	+	0
2532640	+	1
2532645	+	0
2532646	+	0
2532647	+	1
2532648	+	0
2532649	+	0
2532650	+	0
2532652	+	0
2532654	+	0
2532655	+	1
2532656	+	1
2532657	+	0
2532664	+	0
2532667	+	0
2532668	+	0
2532670	+	0
2532671	+	0
2532673	+	1
2532674	+	0
2532679	+	0
2532680	+	0
2532681	+	1
2532682	+	0
2532683	+	0
2532684	+	1
2532685	+	0
2532686	+	0
2532687	+	0
2532688	+	0
2532689	+	0
2532691	+	0
2532694	+	0
2532698	+	0
2532699	+	0
2532700	+	0
2532701	+	0
2532702	+	0
2532710	+	0
2532712	+	0
2532713	+	1
2532715	+	0
2532717	+	1
2532718	+	0
2532720	+	0
2532721	+	0
2532722	+	1
2532723	+	0
2532724	+	0
2532725	+	1
2532726	+	0
2532729	+	1
2532730	+	0
2532731	+	0
2532733	+	0
2532741	+	0
2532743	+	0
2532750	+	1
2532754	+	0
2532755	+	0
2532757	+	0
2532758	+	0
2532759	+	0
2532760	+	0
2532763	+	0
2532767	+	0
2532768	+	1
2532772	+	0
2532774	+	0
2532776	+	0
2532778	+	0
2532780	+	0
2532781	+	0
2532784	+	0
2532791	+	0
2532794	+	0
2532799	+	2
2532801	+	0
2532802	+	0
2532803	+	1
2532805	+	1
2532806	+	0
2532807	+	0
2532809	+	0
2532810	+	1
2532812	+	0
2532818	+	0
2532820	+	1
2532821	+	0
2532822	+	1
2532823	+	1
2532824	+	0
2532825	+	1
2532826	+	1
2532827	+	0
2532828	+	0
2532829	+	0
2532831	+	0
2532832	+	0
2532833	+	0
2532834	+	0
2532835	+	1
2532836	+	0
2532841	+	0
2532848	+	0
2532849	+	0
2532851	+	0
2532852	+	0
2532853	+	0
2532854	+	1
2532857	+	0
2532858	+	1
2532860	+	1
2532861	+	1
2532862	+	1
2532863	+	1
2532866	+	0
2532867	+	0
2532868	+	0
2532870	+	0
2532873	+	0
2532875	+	0
2532879	+	0
2532881	+	0
2532883	+	0
2532887	+	1
2532888	+	0
2532889	+	0
2532890	+	0
2532891	+	0
2532892	+	0
2532897	+	0
2532898	+	0
2532899	+	0
2532902	+	1
2532903	+	0
2532907	+	0
2532910	+	0
2532911	+	0
2532914	+	0
2532916	+	0
2532917	+	0
2532920	+	1
2532921	+	0
2532922	+	0
2532923	+	0
2532924	+	0
2532925	+	1
2532927	+	0
2532928	+	0
2532929	+	0
2532930	+	0
2532931	+	0
2532932	+	1
2532935	+	0
2532937	+	0
2532938	+	0
2532940	+	0
2532942	+	1
2532943	+	0
2532944	+	0
2532947	+	0
2532950	+	0
2532953	+	1
2532954	+	1
2532956	+	1
2532957	+	0
2532958	+	0
2532960	+	0
2532962	+	0
2532963	+	0
2532966	+	0
2532967	+	1
2532968	+	1
2532969	+	1
2532971	+	1
2532973	+	1
2532974	+	1
2532975	+	0
2532977	+	0
2532978	+	0
2532979	+	0
2532982	+	0
2532983	+	0
2532988	+	0
2532989	+	0
2532993	+	0
2532994	+	0
2532995	+	0
2532996	+	2
2532999	+	5
2533000	+	1
2533001	+	1
2533002	+	1
2533003	+	0
2533005	+	0
2533006	+	0
2533007	+	2
2533008	+	1
2533012	+	1
2533013	+	0
2533014	+	1
2533017	+	1
2533018	+	0
2533019	+	0
2533020	+	0
2533022	+	0
2533027	+	0
2533028	+	0
2533029	+	6
2533031	+	0
2533034	+	0
2533035	+	0
2533039	+	0
2533043	+	0
2533044	+	0
2533045	+	0
2533048	+	0
2533050	+	0
2533052	+	0
2533053	+	0
2533056	+	0
2533059	+	1
2533061	+	0
2533062	+	0
2533063	+	0
2533064	+	0
2533065	+	0
2533067	+	0
2533068	+	0
2533069	+	0
2533071	+	0
2533072	+	0
2533074	+	0
2533077	+	0
2533079	+	0
2533080	+	0
2533081	+	0
2533085	+	1
2533086	+	0
2533087	+	0
2533088	+	0
2533090	+	0
2533091	+	0
2533092	+	1
2533094	+	0
2533097	+	0
2533098	+	0
2533102	+	0
2533104	+	0
2533113	+	0
2533121	+	0
2533123	+	0
2533124	+	0
2533125	+	0
2533128	+	0
2533133	+	0
2533134	+	0
2533137	+	0
2533138	+	0
2533141	+	0
2533143	+	1
2533144	+	0
2533146	+	0
2533148	+	0
2533149	+	0
2533150	+	0
2533151	+	0
2533152	+	0
2533153	+	1
2533154	+	0
2533155	+	1
2533161	+	0
2533162	+	0
2533166	+	0
2533167	+	0
2533168	+	0
2533176	+	0
2533177	+	0
2533178	+	0
2533179	+	0
2533182	+	0
2533183	+	0
2533184	+	1
2533186	+	0
2533190	+	0
2533191	+	0
2533195	+	0
2533196	+	0
2533202	+	0
2533203	+	0
2533205	+	0
2533206	+	0
2533207	+	0
2533210	+	0
2533211	+	0
2533212	+	0
2533213	+	0
2533214	+	0
2533215	+	0
2533222	+	0
2533223	+	0
2533224	+	0
2533225	+	0
2533226	+	0
2533230	+	2
2533231	+	1
2533232	+	0
2533233	+	0
2533234	+	2
2533235	+	3
2533236	+	1
2533237	+	0
2533238	+	0
2533240	+	0
2533241	+	0
2533242	+	0
2533243	+	0
2533244	+	0
2533245	+	0
2533246	+	0
2533247	+	1
2533251	+	0
2533252	+	0
2533254	+	0
2533255	+	0
2533256	+	0
2533257	+	0
2533259	+	0
2533260	+	1
2533261	+	0
2533262	+	1
2533264	+	0
2533266	+	0
2533268	+	0
2533269	+	0
2533271	+	0
2533272	+	0
2533275	+	0
2533276	+	0
