Gene_Id	Homologs
lmo2334	Listeria monocytogenes EGD;LMON_RS11815;WP_003739618.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11765;WP_003739618.1;1.0;;
lmo0795	Listeria monocytogenes EGD;LMON_RS03990;WP_003727155.1;0.996732;;Listeria monocytogenes 10403S;LMRG_RS03990;WP_003727155.1;0.996732;;
lmo0553	Listeria monocytogenes EGD;LMON_RS02765;WP_003721347.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02765;WP_003721347.1;1.0;;
lmo0399	Listeria monocytogenes EGD;LMON_RS02060;WP_003729043.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02060;WP_003729043.1;1.0;;
lmo0453	Listeria monocytogenes EGD;LMON_RS02320;WP_014600526.1;0.9947644;;Listeria monocytogenes 10403S;LMRG_RS02320;WP_014600526.1;0.9947644;;
lmo1147	Listeria monocytogenes EGD;LMON_RS05685;WP_014600748.1;0.9945946;;Listeria monocytogenes 10403S;LMRG_RS05685;WP_014600748.1;0.9945946;;
lmo2664	Listeria monocytogenes EGD;LMON_RS13625;WP_014601183.1;0.99714285;;Listeria monocytogenes 10403S;LMRG_RS13575;WP_014601183.1;0.99714285;;
lmo1487	Listeria monocytogenes EGD;LMON_RS07705;WP_003721995.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07400;WP_003721995.1;1.0;;
lmo1740	Listeria monocytogenes EGD;LMON_RS09090;WP_003729791.1;0.9953052;;Listeria monocytogenes 10403S;LMRG_RS08790;WP_003729791.1;0.9953052;;
lmo1972	Listeria monocytogenes EGD;LMON_RS10265;WP_003723138.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09965;WP_003723138.1;1.0;;
lmo2431	Listeria monocytogenes EGD;LMON_RS12390;WP_003723333.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12340;WP_003723333.1;1.0;;
lmo2543	Listeria monocytogenes EGD;LMON_RS12955;WP_003726351.1;0.9972067;;Listeria monocytogenes 10403S;LMRG_RS12905;WP_003726351.1;0.9972067;;
lmo2178	Listeria monocytogenes EGD;LMON_RS11350;WP_014601042.1;0.99255586;;Listeria monocytogenes 10403S;LMRG_RS11050;WP_014601042.1;0.99255586;;
lmo0035	Listeria monocytogenes EGD;LMON_RS00175;WP_003721658.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00175;WP_003721658.1;1.0;;
lmo0500	Listeria monocytogenes EGD;LMON_RS02500;WP_014600545.1;0.9953704;;Listeria monocytogenes 10403S;LMRG_RS02500;WP_014600545.1;0.9953704;;
lmo0133	Listeria monocytogenes EGD;LMON_RS00655;WP_008946537.1;0.96103895;;Listeria monocytogenes 10403S;LMRG_RS00655;WP_008946537.1;0.96103895;;
lmo0732	Listeria monocytogenes EGD;LMON_RS03675;WP_014930845.1;0.9984326;;Listeria monocytogenes 10403S;LMRG_RS03675;WP_003721852.1;1.0;;
lmo1642	Listeria monocytogenes EGD;LMON_RS08485;WP_014600881.1;0.98501873;;Listeria monocytogenes 10403S;LMRG_RS08185;WP_014600881.1;0.98501873;;
lmo1873	Listeria monocytogenes EGD;LMON_RS09770;WP_003723427.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09470;WP_003723427.1;1.0;;
lmo2057	Listeria monocytogenes EGD;LMON_RS10690;WP_003733858.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10390;WP_003733858.1;1.0;;
lmo2276	
lmo0233	Listeria monocytogenes EGD;LMON_RS01210;WP_014600421.1;0.99562365;;Listeria monocytogenes 10403S;LMRG_RS01210;WP_014600421.1;0.99562365;;
lmo0599	Listeria monocytogenes EGD;LMON_RS03000;WP_003732635.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03000;WP_003732635.1;1.0;;
lmo02333	Listeria monocytogenes EGD;LMON_RS11810;WP_014931011.1;0.9050633;;Listeria monocytogenes 10403S;LMRG_RS11760;WP_003733969.1;0.9936709;;
lmo0830	Listeria monocytogenes EGD;LMON_RS04155;WP_014930847.1;0.9984686;;Listeria monocytogenes 10403S;LMRG_RS04155;WP_014600651.1;0.9969372;;
lmo2628	Listeria monocytogenes EGD;LMON_RS13445;WP_003720946.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13395;WP_003720946.1;1.0;;
lmo1365	Listeria monocytogenes EGD;LMON_RS07095;WP_003733809.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06790;WP_003733809.1;1.0;;
lmo1959	Listeria monocytogenes EGD;LMON_RS10200;WP_003732026.1;0.99680513;;Listeria monocytogenes 10403S;LMRG_RS09900;WP_003732026.1;0.99680513;;
lmo1705	Listeria monocytogenes EGD;LMON_RS08920;WP_012951751.1;0.9953271;;Listeria monocytogenes 10403S;LMRG_RS08620;WP_012951751.1;0.9953271;;
lmo1544	Listeria monocytogenes EGD;LMON_RS07990;WP_003723226.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07685;WP_003723226.1;1.0;;
lmo0675	Listeria monocytogenes EGD;LMON_RS03390;WP_003729398.1;0.99038464;;Listeria monocytogenes 10403S;LMRG_RS03390;WP_003729398.1;0.99038464;;
lmo2168	Listeria monocytogenes EGD;LMON_RS11300;WP_003722292.1;0.99224806;;Listeria monocytogenes 10403S;LMRG_RS11000;WP_003722292.1;0.99224806;;
lmo0951	Listeria monocytogenes EGD;LMON_RS04790;WP_003722772.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04790;WP_003722772.1;1.0;;
lmo1267	Listeria monocytogenes EGD;LMON_RS06605;WP_003723884.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06300;WP_003723884.1;1.0;;
lmo2213	Listeria monocytogenes EGD;LMON_RS11525;WP_009930965.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11225;WP_009930965.1;1.0;;
lmo2530	Listeria monocytogenes EGD;LMON_RS12890;WP_003723463.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12840;WP_003723463.1;1.0;;
lmo2740	Listeria monocytogenes EGD;LMON_RS14015;WP_003732104.1;0.9895833;;Listeria monocytogenes 10403S;LMRG_RS13965;WP_003732104.1;0.9895833;;
lmo1607	Listeria monocytogenes EGD;LMON_RS08310;WP_003723572.1;0.97073174;;Listeria monocytogenes 10403S;LMRG_RS08005;WP_003723572.1;0.97073174;;
lmo1860	Listeria monocytogenes EGD;LMON_RS09705;WP_003723414.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09405;WP_003723414.1;1.0;;
lmo0773	Listeria monocytogenes EGD;LMON_RS03880;WP_010989567.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03880;WP_010989567.1;1.0;;
lmo1049	Listeria monocytogenes EGD;LMON_RS05285;WP_003722675.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05285;WP_003722675.1;1.0;;
lmo2311	
lmo2070	Listeria monocytogenes EGD;LMON_RS10755;WP_003731957.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10455;WP_003731957.1;1.0;;
lmo0013	Listeria monocytogenes EGD;LMON_RS00065;WP_003724123.1;0.9972826;;Listeria monocytogenes 10403S;LMRG_RS00065;WP_003724123.1;0.9972826;;
lmo0915	Listeria monocytogenes EGD;LMON_RS04610;WP_003721483.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04610;WP_003721483.1;1.0;;
lmo0268	Listeria monocytogenes EGD;LMON_RS01370;WP_012951147.1;0.99526066;;Listeria monocytogenes 10403S;LMRG_RS01370;WP_012951147.1;0.99526066;;
lmo1169	Listeria monocytogenes EGD;LMON_RS05795;WP_009926914.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05795;WP_009926914.1;1.0;;
lmo2641	Listeria monocytogenes EGD;LMON_RS13510;WP_003723628.1;0.9969325;;Listeria monocytogenes 10403S;LMRG_RS13460;WP_003723628.1;0.9969325;;
lmo0612	Listeria monocytogenes EGD;LMON_RS03065;WP_014930838.1;0.9933775;;Listeria monocytogenes 10403S;LMRG_RS03065;WP_014930838.1;0.9933775;;
lmo1762	Listeria monocytogenes EGD;LMON_RS09200;WP_003722240.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08900;WP_003722240.1;1.0;;
lmo1509	Listeria monocytogenes EGD;LMON_RS07815;WP_014600848.1;0.9987469;;Listeria monocytogenes 10403S;LMRG_RS07510;WP_014600848.1;0.9987469;;
lmo1192	Listeria monocytogenes EGD;LMON_RS05910;WP_014600765.1;0.95873016;;Listeria monocytogenes 10403S;LMRG_RS05910;WP_014600765.1;0.95873016;;
lmo2565	Listeria monocytogenes EGD;LMON_RS13065;WP_009924630.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13015;WP_009924630.1;1.0;;
lmo0287	Listeria monocytogenes EGD;LMON_RS01490;WP_014930813.1;0.9957806;;Listeria monocytogenes 10403S;LMRG_RS01490;WP_014600443.1;0.9957806;;
lmo1423	Listeria monocytogenes EGD;LMON_RS07385;WP_010990119.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07080;WP_010990119.1;1.0;;
lmo2453	Listeria monocytogenes EGD;LMON_RS12500;WP_009925021.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12450;WP_009925021.1;1.0;;
lmo0111	Listeria monocytogenes EGD;LMON_RS00545;WP_003724943.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00545;WP_003724943.1;1.0;;
lmo0341	Listeria monocytogenes EGD;LMON_RS01765;WP_014600485.1;0.9727273;;Listeria monocytogenes 10403S;LMRG_RS01765;WP_014600485.1;0.9727273;;
lmo1094	Listeria monocytogenes EGD;LMON_RS05510;WP_014600724.1;0.8627451;;Listeria monocytogenes 10403S;LMRG_RS05510;WP_014600724.1;0.8627451;;
lmo0710	Listeria monocytogenes EGD;LMON_RS03565;WP_010989548.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03565;WP_010989548.1;1.0;;
lmo1664	Listeria monocytogenes EGD;LMON_RS08595;WP_003733235.1;0.99749374;;Listeria monocytogenes 10403S;LMRG_RS08295;WP_003733235.1;0.99749374;;
lmo0478	Listeria monocytogenes EGD;LMON_RS02390;WP_003721264.1;0.984;;Listeria monocytogenes 10403S;LMRG_RS02390;WP_003721264.1;0.984;;
lmo1884	Listeria monocytogenes EGD;LMON_RS09820;WP_003724078.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09520;WP_003724078.1;1.0;;
lmo0808	Listeria monocytogenes EGD;LMON_RS04055;WP_003721372.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04055;WP_003721372.1;1.0;;
lmo1290	Listeria monocytogenes EGD;LMON_RS06720;WP_012951575.1;0.99331105;;Listeria monocytogenes 10403S;LMRG_RS06415;WP_012951575.1;0.99331105;;
lmo2687	Listeria monocytogenes EGD;LMON_RS13745;WP_003722045.1;0.9918699;;Listeria monocytogenes 10403S;LMRG_RS13695;WP_003722045.1;0.9918699;;
lmo2785	Listeria monocytogenes EGD;LMON_RS14225;WP_014601223.1;0.99590164;;Listeria monocytogenes 10403S;LMRG_RS14180;WP_014601223.1;0.99590164;;
lmo0576	Listeria monocytogenes EGD;LMON_RS02880;WP_014601749.1;0.9671458;;Listeria monocytogenes 10403S;LMRG_RS02880;WP_014600573.1;0.9671458;;
lmo0386	Listeria monocytogenes EGD;LMON_RS01995;WP_014600498.1;0.9890282;;Listeria monocytogenes 10403S;LMRG_RS01995;WP_014600498.1;0.9890282;;
lmo2838	Listeria monocytogenes EGD;LMON_RS14485;WP_003723843.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14440;WP_003723843.1;1.0;;
lmo2266	Listeria monocytogenes EGD;LMON_RS11790;WP_014601062.1;0.9893617;;Listeria monocytogenes 10403S;LMRG_RS11490;WP_014601062.1;0.9893617;;
lmo0211	Listeria monocytogenes EGD;LMON_RS01020;WP_003722740.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01020;WP_003722740.1;1.0;;
lmo2115	Listeria monocytogenes EGD;LMON_RS11000;WP_014601020.1;0.996904;;Listeria monocytogenes 10403S;LMRG_RS10700;WP_014601020.1;0.996904;;
lmo1478	Listeria monocytogenes EGD;LMON_RS07660;WP_014600838.1;0.9310345;;Listeria monocytogenes 10403S;LMRG_RS07355;WP_014600838.1;0.9310345;;
lmo2418	Listeria monocytogenes EGD;LMON_RS12325;WP_003722446.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12275;WP_003722446.1;1.0;;
lmo2552	Listeria monocytogenes EGD;LMON_RS13000;WP_003732525.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12950;WP_003732525.1;1.0;;
lmo0044	Listeria monocytogenes EGD;LMON_RS00220;WP_003721667.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00220;WP_003721667.1;1.0;;
lmo2146	Listeria monocytogenes EGD;LMON_RS11190;WP_003722270.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10890;WP_003722270.1;1.0;;
lmo1432	Listeria monocytogenes EGD;LMON_RS07430;WP_003721937.1;0.9953704;;Listeria monocytogenes 10403S;LMRG_RS07125;WP_003721937.1;0.9953704;;
lmo1179	Listeria monocytogenes EGD;LMON_RS05845;WP_003721578.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05845;WP_003721578.1;1.0;;
lmo0973	Listeria monocytogenes EGD;LMON_RS04900;WP_003732428.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04900;WP_003732428.1;1.0;;
lmo0310	
lmo0491	Listeria monocytogenes EGD;LMON_RS02455;WP_014600541.1;0.984127;;Listeria monocytogenes 10403S;LMRG_RS02455;WP_014600541.1;0.984127;;
lmo1036	Listeria monocytogenes EGD;LMON_RS05220;WP_003722660.1;0.9976247;;Listeria monocytogenes 10403S;LMRG_RS05220;WP_003722660.1;0.9976247;;
lmo1081	Listeria monocytogenes EGD;LMON_RS05445;WP_003721498.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05445;WP_003721498.1;1.0;;
lmo2191	Listeria monocytogenes EGD;LMON_RS11415;WP_003720569.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11115;WP_003720569.1;1.0;;
lmo0142	Listeria monocytogenes 10403S;LMRG_RS00700;WP_009914766.1;0.30508474;;
lmo1277	Listeria monocytogenes EGD;LMON_RS06655;WP_009911635.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06350;WP_009911635.1;1.0;;
lmo1071	Listeria monocytogenes EGD;LMON_RS05395;WP_003732700.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05395;WP_003732700.1;1.0;;
lmo2289	Listeria monocytogenes 10403S;LMRG_RS11585;WP_014601077.1;0.5857143;;
lmo2048	Listeria monocytogenes EGD;LMON_RS10645;WP_003731970.1;0.994382;;Listeria monocytogenes 10403S;LMRG_RS10345;WP_003731970.1;0.994382;;
lmo2696	Listeria monocytogenes EGD;LMON_RS13795;WP_012951102.1;0.989899;;Listeria monocytogenes 10403S;LMRG_RS13745;WP_012951102.1;0.989899;;
lmo0938	Listeria monocytogenes EGD;LMON_RS04725;WP_003732414.1;0.9934211;;Listeria monocytogenes 10403S;LMRG_RS04725;WP_003732414.1;0.9934211;;
lmo2388	Listeria monocytogenes EGD;LMON_RS12175;WP_003722414.1;0.9963235;;Listeria monocytogenes 10403S;LMRG_RS12125;WP_003722414.1;0.9963235;;
lmo0763	Listeria monocytogenes EGD;LMON_RS03830;WP_014600624.1;0.99310344;;Listeria monocytogenes 10403S;LMRG_RS03830;WP_014600624.1;0.99310344;;
lmo0242	Listeria monocytogenes EGD;LMON_RS01255;WP_014600424.1;0.9941176;;Listeria monocytogenes 10403S;LMRG_RS01255;WP_014600424.1;0.9941176;;
lmo0589	Listeria monocytogenes EGD;LMON_RS02945;WP_009912062.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02945;WP_009912062.1;1.0;;
lmo1696	Listeria monocytogenes EGD;LMON_RS08875;WP_003724076.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08575;WP_003724076.1;1.0;;
lmo1214	Listeria monocytogenes EGD;LMON_RS06020;WP_003721612.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06020;WP_003721612.1;1.0;;
lmo2794	Listeria monocytogenes EGD;LMON_RS14270;WP_010990072.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14225;WP_010990072.1;1.0;;
lmo0665	Listeria monocytogenes EGD;LMON_RS03340;WP_003721783.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03340;WP_003721783.1;1.0;;
lmo1928	Listeria monocytogenes EGD;LMON_RS10045;WP_003723911.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09745;WP_003723911.1;1.0;;
lmo2475	Listeria monocytogenes EGD;LMON_RS12615;WP_014601136.1;0.9809028;;Listeria monocytogenes 10403S;LMRG_RS12565;WP_014601136.1;0.9809028;;
lmo0688	Listeria monocytogenes EGD;LMON_RS03455;WP_003733162.1;0.99686027;;Listeria monocytogenes 10403S;LMRG_RS03455;WP_003733162.1;0.99686027;;
lmo1397	Listeria monocytogenes EGD;LMON_RS07255;WP_003732285.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06950;WP_003732285.1;1.0;;
lmo1995	Listeria monocytogenes EGD;LMON_RS10380;WP_003724140.1;0.9955157;;Listeria monocytogenes 10403S;LMRG_RS10080;WP_003724140.1;0.9955157;;
lmo2771	Listeria monocytogenes EGD;LMON_RS14170;WP_003722131.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14120;WP_003722131.1;1.0;;
lmo0367	Listeria monocytogenes EGD;LMON_RS01900;WP_014600492.1;0.99049884;;Listeria monocytogenes 10403S;LMRG_RS01900;WP_014600492.1;0.99049884;;
lmo1864	Listeria monocytogenes EGD;LMON_RS09725;WP_003723418.1;0.99523807;;Listeria monocytogenes 10403S;LMRG_RS09425;WP_003723418.1;0.99523807;;
lmo1598	Listeria monocytogenes EGD;LMON_RS08265;WP_003727370.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07960;WP_003727370.1;1.0;;
lmo1633	Listeria monocytogenes EGD;LMON_RS08440;WP_003734037.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08140;WP_003734037.1;1.0;;
lmo1829	Listeria monocytogenes EGD;LMON_RS09550;WP_003723073.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09250;WP_003723073.1;1.0;;
lmo0786	Listeria monocytogenes EGD;LMON_RS03945;WP_003723799.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03945;WP_003723799.1;1.0;;
lmo0566	Listeria monocytogenes EGD;LMON_RS02830;WP_003721360.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02830;WP_003721360.1;1.0;;
lmo1312	Listeria monocytogenes EGD;LMON_RS06830;WP_003723448.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06525;WP_003723448.1;1.0;;
lmo0983	Listeria monocytogenes EGD;LMON_RS04955;WP_014600695.1;0.9937107;;Listeria monocytogenes 10403S;LMRG_RS04955;WP_014600695.1;0.9937107;;
lmo2324	Listeria monocytogenes 10403S;LMRG_RS11705;WP_014601097.1;0.8372093;;
lmo1963	Listeria monocytogenes EGD;LMON_RS10220;WP_014600972.1;0.99630994;;Listeria monocytogenes 10403S;LMRG_RS09920;WP_014600972.1;0.99630994;;
lmo2093	Listeria monocytogenes EGD;LMON_RS10875;WP_003722350.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10575;WP_003722350.1;1.0;;
lmo0466	
lmo1731	Listeria monocytogenes EGD;LMON_RS03845;WP_003721883.1;0.3872054;;Listeria monocytogenes 10403S;LMRG_RS08745;WP_003722208.1;1.0;;
lmo2673	Listeria monocytogenes EGD;LMON_RS13670;WP_014601187.1;0.98717946;;Listeria monocytogenes 10403S;LMRG_RS13620;WP_014601187.1;0.98717946;;
lmo1500	Listeria monocytogenes EGD;LMON_RS07770;WP_014930948.1;0.9951923;;Listeria monocytogenes 10403S;LMRG_RS07465;WP_003722009.1;1.0;;
lmo2440	Listeria monocytogenes EGD;LMON_RS12435;WP_003723342.1;0.9527559;;Listeria monocytogenes 10403S;LMRG_RS12385;WP_003723342.1;0.9527559;;
lmo1410	Listeria monocytogenes EGD;LMON_RS07320;WP_003732294.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07015;WP_003732294.1;1.0;;
lmo2574	Listeria monocytogenes EGD;LMON_RS13110;WP_010990017.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13060;WP_010990017.1;1.0;;
lmo1201	Listeria monocytogenes EGD;LMON_RS05955;WP_014600769.1;0.9655172;;Listeria monocytogenes 10403S;LMRG_RS05955;WP_014600769.1;0.9655172;;
lmo0332	Listeria monocytogenes EGD;LMON_RS01715;WP_010989426.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01715;WP_010989426.1;1.0;;
lmo1058	Listeria monocytogenes EGD;LMON_RS05330;WP_003722685.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05330;WP_003722685.1;1.0;;
lmo1103	
lmo0120	Listeria monocytogenes EGD;LMON_RS00590;WP_009911444.1;0.95522386;;Listeria monocytogenes 10403S;LMRG_RS00590;WP_009911444.1;0.95522386;;
lmo1816	Listeria monocytogenes EGD;LMON_RS09485;WP_003720131.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09185;WP_003720131.1;1.0;;
lmo0821	Listeria monocytogenes EGD;LMON_RS04120;WP_003732954.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04120;WP_003732954.1;1.0;;
lmo2026	Listeria monocytogenes EGD;LMON_RS10535;WP_014600991.1;0.9888179;;Listeria monocytogenes 10403S;LMRG_RS10235;WP_014600991.1;0.9888179;;
lmo1299	Listeria monocytogenes EGD;LMON_RS06765;WP_003723435.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06460;WP_003723435.1;1.0;;
lmo0278	Listeria monocytogenes EGD;LMON_RS01420;WP_003732853.1;0.9972678;;Listeria monocytogenes 10403S;LMRG_RS01420;WP_003732853.1;0.9972678;;
lmo0960	Listeria monocytogenes EGD;LMON_RS04835;WP_009931632.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04835;WP_009931632.1;1.0;;
lmo0220	Listeria monocytogenes EGD;LMON_RS01070;WP_003733155.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01070;WP_003733155.1;1.0;;
lmo0377	Listeria monocytogenes EGD;LMON_RS01950;WP_009926444.1;0.9928058;;Listeria monocytogenes 10403S;LMRG_RS01950;WP_009926444.1;0.9928058;;
lmo0431	Listeria monocytogenes EGD;LMON_RS02215;WP_014600513.1;0.994709;;Listeria monocytogenes 10403S;LMRG_RS02215;WP_014600513.1;0.994709;;
lmo1718	Listeria monocytogenes EGD;LMON_RS08980;WP_014930969.1;0.98895025;;Listeria monocytogenes 10403S;LMRG_RS08680;WP_003722195.1;0.9917127;;
lmo1950	Listeria monocytogenes EGD;LMON_RS10155;WP_003723597.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09855;WP_003723597.1;1.0;;
lmo0643	Listeria monocytogenes EGD;LMON_RS03230;WP_003732614.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03230;WP_003732614.1;1.0;;
lmo0155	Listeria monocytogenes EGD;LMON_RS00745;WP_014600391.1;0.9925373;;Listeria monocytogenes 10403S;LMRG_RS00745;WP_014600391.1;0.9925373;;
lmo2749	Listeria monocytogenes EGD;LMON_RS14060;WP_003722109.1;0.97894734;;Listeria monocytogenes 10403S;LMRG_RS14010;WP_003722109.1;0.97894734;;
lmo1375	Listeria monocytogenes EGD;LMON_RS07145;WP_010990107.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06840;WP_010990107.1;1.0;;
lmo2204	Listeria monocytogenes EGD;LMON_RS11480;WP_003763532.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11180;WP_003763532.1;1.0;;
lmo1620	Listeria monocytogenes EGD;LMON_RS08375;WP_003732537.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08075;WP_003732537.1;1.0;;
lmo2517	Listeria monocytogenes EGD;LMON_RS12825;WP_003732511.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12775;WP_003732511.1;1.0;;
lmo1851	Listeria monocytogenes EGD;LMON_RS09660;WP_003733072.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09360;WP_003733072.1;1.0;;
lmo1334	Listeria monocytogenes EGD;LMON_RS06940;WP_003740295.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06635;WP_003740295.1;1.0;;
lmo0544	Listeria monocytogenes EGD;LMON_RS02720;WP_003721338.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02720;WP_003721338.1;1.0;;
lmo0255	Listeria monocytogenes EGD;LMON_RS14630;WP_014600425.1;0.26946107;;Listeria monocytogenes 10403S;LMRG_RS14590;WP_014600425.1;0.26946107;;
lmo0022	Listeria monocytogenes EGD;LMON_RS00110;WP_003721638.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00110;WP_003721638.1;1.0;;
lmo0925	Listeria monocytogenes EGD;LMON_RS04655;WP_014600683.1;0.99730456;;Listeria monocytogenes 10403S;LMRG_RS04655;WP_014600683.1;0.99730456;;
lmo2302	
lmo1156	Listeria monocytogenes EGD;LMON_RS05730;WP_014600751.1;0.9950495;;Listeria monocytogenes 10403S;LMRG_RS05730;WP_014600751.1;0.9950495;;
lmo1753	Listeria monocytogenes EGD;LMON_RS09155;WP_003722230.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08855;WP_003722230.1;1.0;;
lmo2651	Listeria monocytogenes EGD;LMON_RS13560;WP_010990034.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13510;WP_010990034.1;1.0;;
lmo2462	Listeria monocytogenes EGD;LMON_RS12545;WP_003732488.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12495;WP_003732488.1;1.0;;
lmo0296	Listeria monocytogenes EGD;LMON_RS01565;WP_014600451.1;0.9716981;;Listeria monocytogenes 10403S;LMRG_RS01565;WP_014600451.1;0.9716981;;
lmo0656	Listeria monocytogenes EGD;LMON_RS03295;WP_022741823.1;0.9946524;;Listeria monocytogenes 10403S;LMRG_RS03295;WP_003721773.1;1.0;;
lmo2512	Listeria monocytogenes EGD;LMON_RS12800;WP_014601145.1;0.9954128;;Listeria monocytogenes 10403S;LMRG_RS12750;WP_014601145.1;0.9954128;;
lmo2766	Listeria monocytogenes EGD;LMON_RS14145;WP_003722126.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14095;WP_003722126.1;1.0;;
lmo0701	Listeria monocytogenes EGD;LMON_RS03520;WP_014600608.1;0.99785864;;Listeria monocytogenes 10403S;LMRG_RS03520;WP_014600608.1;0.99785864;;
lmo0799	Listeria monocytogenes EGD;LMON_RS04010;WP_003723977.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04010;WP_003723977.1;1.0;;
lmo1624	Listeria monocytogenes EGD;LMON_RS08395;WP_003732534.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08095;WP_003732534.1;1.0;;
lmo0557	Listeria monocytogenes EGD;LMON_RS02785;WP_003721351.1;0.995671;;Listeria monocytogenes 10403S;LMRG_RS02785;WP_003721351.1;0.995671;;
lmo1321	Listeria monocytogenes EGD;LMON_RS06875;WP_003732818.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06570;WP_003732818.1;1.0;;
lmo1223	Listeria monocytogenes EGD;LMON_RS06065;WP_014600776.1;0.99570817;;Listeria monocytogenes 10403S;LMRG_RS06065;WP_014600776.1;0.99570817;;
lmo2829	Listeria monocytogenes EGD;LMON_RS14440;WP_003732155.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14395;WP_003732155.1;1.0;;
