Gene_Id	Homologs
LMON_RS13405	Listeria monocytogenes EGD-e;lmo2620;NP_466143.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13355;WP_003720938.1;1.0;;
LMON_RS00595	Listeria monocytogenes EGD-e;lmo0121;NP_463654.1;0.99356914;;Listeria monocytogenes 10403S;LMRG_RS00595;WP_014600377.1;1.0;;
LMON_RS04675	Listeria monocytogenes EGD-e;lmo0929;NP_464454.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04675;WP_003722751.1;1.0;;
LMON_RS03770	Listeria monocytogenes EGD-e;lmo0751;NP_464278.1;0.96938777;;Listeria monocytogenes 10403S;LMRG_RS03770;WP_014600618.1;1.0;;
LMON_RS07830	Listeria monocytogenes EGD-e;lmo1512;NP_465037.1;0.9946092;;Listeria monocytogenes 10403S;LMRG_RS07525;WP_014600849.1;1.0;;
LMON_RS03045	Listeria monocytogenes EGD-e;lmo0608;NP_464135.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03045;WP_003732630.1;1.0;;
LMON_RS09245	Listeria monocytogenes EGD-e;lmo1771;NP_465296.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08945;WP_003722248.1;1.0;;
LMON_RS13505	Listeria monocytogenes EGD-e;lmo2640;NP_466163.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13455;WP_003723627.1;1.0;;
LMON_RS03095	Listeria monocytogenes EGD-e;lmo0618;NP_464145.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03095;WP_010989529.1;1.0;;
LMON_RS01270	Listeria monocytogenes EGD-e;lmo0245;NP_463776.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01270;WP_003728078.1;1.0;;
LMON_RS07535	Listeria monocytogenes EGD-e;lmo1453;NP_464978.1;0.99572647;;Listeria monocytogenes 10403S;LMRG_RS07230;WP_014930942.1;1.0;;
LMON_RS06130	Listeria monocytogenes EGD-e;lmo1236;NP_464761.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06130;WP_003733801.1;1.0;;
LMON_RS10780	Listeria monocytogenes EGD-e;lmo2075;NP_465599.2;1.0;;Listeria monocytogenes 10403S;LMRG_RS10480;WP_003731954.1;1.0;;
LMON_RS13865	Listeria monocytogenes EGD-e;lmo2710;NP_466232.1;0.9953052;;Listeria monocytogenes 10403S;LMRG_RS13815;WP_003722070.1;1.0;;
LMON_RS11905	Listeria monocytogenes EGD-e;lmo2352;NP_465875.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS11855;WP_010989968.1;1.0;;
LMON_RS06890	Listeria monocytogenes EGD-e;lmo1324;NP_464849.1;0.989899;;Listeria monocytogenes 10403S;LMRG_RS06585;WP_003729918.1;1.0;;
LMON_RS04550	Listeria monocytogenes EGD-e;lmo0903;NP_464429.1;0.99206346;;Listeria monocytogenes 10403S;LMRG_RS04550;WP_014600671.1;1.0;;
LMON_RS01455	Listeria monocytogenes 10403S;LMRG_RS01455;WP_014600440.1;1.0;;
LMON_RS02100	Listeria monocytogenes EGD-e;lmo0407;NP_463937.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02100;WP_003723120.1;1.0;;
LMON_RS08225	Listeria monocytogenes EGD-e;lmo1591;NP_465116.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07920;WP_009931826.1;1.0;;
LMON_RS07785	Listeria monocytogenes EGD-e;lmo1503;NP_465028.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07480;WP_003719797.1;1.0;;
LMON_RS04730	Listeria monocytogenes EGD-e;lmo0939;NP_464464.1;0.9516129;;Listeria monocytogenes 10403S;LMRG_RS04730;WP_012951417.1;1.0;;
LMON_RS00180	Listeria monocytogenes EGD-e;lmo0036;NP_463569.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00180;WP_003721659.1;1.0;;
LMON_RS06965	Listeria monocytogenes EGD-e;lmo1339;NP_464864.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06660;WP_010990099.1;1.0;;
LMON_RS01070	Listeria monocytogenes EGD-e;lmo0220;NP_463751.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01070;WP_003733155.1;1.0;;
LMON_RS13370	Listeria monocytogenes EGD-e;lmo2613;NP_466136.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13320;WP_003723680.1;1.0;;
LMON_RS11210	Listeria monocytogenes EGD-e;lmo2150;NP_465674.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10910;WP_003722274.1;1.0;;
LMON_RS07295	Listeria monocytogenes EGD-e;lmo1405;NP_464930.1;0.99450547;;Listeria monocytogenes 10403S;LMRG_RS06990;WP_003721910.1;1.0;;
LMON_RS07480	Listeria monocytogenes EGD-e;lmo1442;NP_464967.1;0.99148935;;Listeria monocytogenes 10403S;LMRG_RS07175;WP_014600831.1;1.0;;
LMON_RS02590	Listeria monocytogenes EGD-e;lmo0518;NP_464046.1;0.9918033;;Listeria monocytogenes 10403S;LMRG_RS02590;WP_012951252.1;1.0;;
LMON_RS06545	Listeria monocytogenes EGD-e;lmo1255;NP_464780.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06240;WP_003723556.1;1.0;;
LMON_RS02795	Listeria monocytogenes EGD-e;lmo0559;NP_464087.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02795;WP_003721353.1;1.0;;
LMON_RS09620	Listeria monocytogenes EGD-e;lmo1843;NP_465368.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09320;WP_003724126.1;1.0;;
LMON_RS05795	Listeria monocytogenes EGD-e;lmo1169;NP_464694.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05795;WP_009926914.1;1.0;;
LMON_RS01075	Listeria monocytogenes EGD-e;lmo0221;NP_463752.1;0.996139;;Listeria monocytogenes 10403S;LMRG_RS01075;WP_014600417.1;1.0;;
LMON_RS13785	Listeria monocytogenes EGD-e;lmo2694;NP_466216.1;0.9956427;;Listeria monocytogenes 10403S;LMRG_RS13735;WP_014601195.1;1.0;;
LMON_RS14190	Listeria monocytogenes EGD-e;lmo2778;NP_466300.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14145;WP_003732128.1;1.0;;
LMON_RS03175	Listeria monocytogenes EGD-e;lmo0634;NP_464161.1;0.99763036;;Listeria monocytogenes 10403S;LMRG_RS03175;WP_003722831.1;1.0;;
LMON_RS07340	Listeria monocytogenes EGD-e;lmo1414;NP_464939.1;0.9974293;;Listeria monocytogenes 10403S;LMRG_RS07035;WP_003732324.1;1.0;;
LMON_RS12750	Listeria monocytogenes EGD-e;lmo2502;NP_466025.1;0.9974425;;Listeria monocytogenes 10403S;LMRG_RS12700;WP_003722635.1;1.0;;
LMON_RS02975	Listeria monocytogenes EGD-e;lmo0595;NP_464123.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS02975;WP_003723401.1;1.0;;
LMON_RS10500	Listeria monocytogenes EGD-e;lmo2019;NP_465543.1;0.9945711;;Listeria monocytogenes 10403S;LMRG_RS10200;WP_014600986.1;1.0;;
LMON_RS01780	Listeria monocytogenes EGD-e;lmo0344;NP_463874.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01780;WP_003723195.1;1.0;;
LMON_RS05560	Listeria monocytogenes EGD-e;lmo1122;NP_464647.1;0.9856115;;Listeria monocytogenes 10403S;LMRG_RS05560;WP_014600733.1;1.0;;
LMON_RS05720	Listeria monocytogenes EGD-e;lmo1154;NP_464679.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05720;WP_010989693.1;1.0;;
LMON_RS01675	Listeria monocytogenes EGD-e;lmo0322;NP_463852.1;0.99230766;;Listeria monocytogenes 10403S;LMRG_RS01675;WP_014600470.1;1.0;;
LMON_RS09095	Listeria monocytogenes EGD-e;lmo1741;NP_465266.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08795;WP_010989801.1;1.0;;
LMON_RS02600	Listeria monocytogenes EGD-e;lmo0520;NP_464048.1;0.997006;;Listeria monocytogenes 10403S;LMRG_RS02600;WP_045131588.1;1.0;;
LMON_RS03470	Listeria monocytogenes EGD-e;lmo0691;NP_464218.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03470;WP_003721812.1;1.0;;
LMON_RS06870	Listeria monocytogenes EGD-e;lmo1320;NP_464845.1;0.99930745;;Listeria monocytogenes 10403S;LMRG_RS06565;WP_003732817.1;1.0;;
LMON_RS11340	Listeria monocytogenes EGD-e;lmo2176;NP_465700.1;0.9946524;;Listeria monocytogenes 10403S;LMRG_RS11040;WP_014601040.1;1.0;;
LMON_RS00625	Listeria monocytogenes EGD-e;lmo0127;NP_463660.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00625;WP_003732226.1;1.0;;
LMON_RS14590	
LMON_RS06980	Listeria monocytogenes EGD-e;lmo1342;NP_464867.1;0.9935484;;Listeria monocytogenes 10403S;LMRG_RS06675;WP_003722470.1;1.0;;
LMON_RS14635	Listeria monocytogenes 10403S;LMRG_RS14595;WP_072215868.1;1.0;;
LMON_RS03625	Listeria monocytogenes EGD-e;lmo0722;NP_464249.1;0.9965278;;Listeria monocytogenes 10403S;LMRG_RS03625;WP_014600613.1;1.0;;
LMON_RS08535	Listeria monocytogenes EGD-e;lmo1653;NP_465178.1;0.99029124;;Listeria monocytogenes 10403S;LMRG_RS08235;WP_014600888.1;1.0;;
LMON_RS04775	Listeria monocytogenes EGD-e;lmo0948;NP_464473.1;0.99126637;;Listeria monocytogenes 10403S;LMRG_RS04775;WP_003732421.1;1.0;;
LMON_RS04130	Listeria monocytogenes EGD-e;lmo0823;NP_464350.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04130;WP_009924976.1;1.0;;
LMON_RS09190	Listeria monocytogenes EGD-e;lmo1760;NP_465285.1;0.9911111;;Listeria monocytogenes 10403S;LMRG_RS08890;WP_003733245.1;1.0;;
LMON_RS00050	Listeria monocytogenes EGD-e;lmo0010;NP_463543.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00050;WP_003723774.1;1.0;;
LMON_RS01090	Listeria monocytogenes EGD-e;lmo0224;NP_463755.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01090;WP_010989377.1;1.0;;
LMON_RS03800	Listeria monocytogenes EGD-e;lmo0757;NP_464284.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03800;WP_010989560.1;1.0;;
LMON_RS14650	Listeria monocytogenes 10403S;LMRG_RS14610;WP_003733014.1;1.0;;
LMON_RS07470	Listeria monocytogenes EGD-e;lmo1440;NP_464965.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07165;WP_003721945.1;1.0;;
LMON_RS00430	Listeria monocytogenes EGD-e;lmo0088;NP_463621.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00430;WP_003721714.1;1.0;;
LMON_RS12580	Listeria monocytogenes EGD-e;lmo2468;NP_465991.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12530;WP_003722600.1;1.0;;
LMON_RS01700	Listeria monocytogenes EGD-e;lmo0327;NP_463857.1;0.9599407;;Listeria monocytogenes 10403S;LMRG_RS01700;WP_077346014.1;1.0;;
LMON_RS10545	Listeria monocytogenes EGD-e;lmo2028;NP_465552.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10245;WP_003731984.1;1.0;;
LMON_RS00965	Listeria monocytogenes EGD-e;lmo0200;NP_463731.1;0.9915612;;Listeria monocytogenes 10403S;LMRG_RS00965;WP_003722729.1;0.9915612;;
LMON_RS12865	Listeria monocytogenes EGD-e;lmo2525;NP_466048.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12815;WP_003723458.1;1.0;;
LMON_RS14275	Listeria monocytogenes EGD-e;lmo2795;NP_466317.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14230;WP_003722154.1;1.0;;
LMON_RS14560	Listeria monocytogenes EGD-e;lmo2853;NP_466375.1;0.9951456;;Listeria monocytogenes 10403S;LMRG_RS14515;WP_003725800.1;1.0;;
LMON_RS09815	Listeria monocytogenes EGD-e;lmo1883;NP_465407.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09515;WP_010989836.1;1.0;;
LMON_RS02225	Listeria monocytogenes EGD-e;lmo0433;NP_463962.1;0.99;;Listeria monocytogenes 10403S;LMRG_RS02225;WP_014600515.1;1.0;;
LMON_RS00990	Listeria monocytogenes EGD-e;lmo0205;NP_463736.1;0.9930796;;Listeria monocytogenes 10403S;LMRG_RS00990;WP_014930805.1;1.0;;
LMON_RS08880	Listeria monocytogenes EGD-e;lmo1697;NP_465222.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08580;WP_003733112.1;1.0;;
LMON_RS05705	Listeria monocytogenes EGD-e;lmo1151;NP_464676.1;0.9894737;;Listeria monocytogenes 10403S;LMRG_RS05705;WP_003719356.1;1.0;;
LMON_RS12460	Listeria monocytogenes EGD-e;lmo2445;NP_465968.1;0.9522293;;Listeria monocytogenes 10403S;LMRG_RS12410;WP_003732478.1;1.0;;
LMON_RS07405	Listeria monocytogenes EGD-e;lmo1427;NP_464952.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07100;WP_003721932.1;1.0;;
LMON_RS10790	Listeria monocytogenes EGD-e;lmo2077;NP_465601.1;0.9956522;;Listeria monocytogenes 10403S;LMRG_RS10490;WP_014601009.1;1.0;;
LMON_RS07920	Listeria monocytogenes EGD-e;lmo1530;NP_465055.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07615;WP_003723534.1;1.0;;
LMON_RS03235	Listeria monocytogenes EGD-e;lmo0644;NP_464171.1;0.99834985;;Listeria monocytogenes 10403S;LMRG_RS03235;WP_015454299.1;1.0;;
LMON_RS03325	Listeria monocytogenes EGD-e;lmo0662;NP_464189.1;0.99630994;;Listeria monocytogenes 10403S;LMRG_RS03325;WP_014600600.1;1.0;;
LMON_RS05465	Listeria monocytogenes EGD-e;lmo1085;NP_464610.1;0.99856323;;Listeria monocytogenes 10403S;LMRG_RS05465;WP_003733792.1;1.0;;
LMON_RS01445	Listeria monocytogenes 10403S;LMRG_RS01445;WP_014600439.1;1.0;;
LMON_RS03985	Listeria monocytogenes EGD-e;lmo0794;NP_464321.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03985;WP_010989573.1;1.0;;
LMON_RS00795	Listeria monocytogenes EGD-e;lmo0165;NP_463698.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00795;WP_010989364.1;1.0;;
LMON_RS08560	Listeria monocytogenes EGD-e;lmo1657;NP_465182.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08260;WP_003733232.1;1.0;;
LMON_RS12645	Listeria monocytogenes EGD-e;lmo2481;NP_466004.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12595;WP_003722613.1;1.0;;
LMON_RS03295	Listeria monocytogenes EGD-e;lmo0656;NP_464183.1;0.9946524;;Listeria monocytogenes 10403S;LMRG_RS03295;WP_003721773.1;0.9946524;;
LMON_RS12270	Listeria monocytogenes EGD-e;lmo2407;NP_465930.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12220;WP_009931839.1;1.0;;
LMON_RS00090	Listeria monocytogenes EGD-e;lmo0018;NP_463551.1;0.9979036;;Listeria monocytogenes 10403S;LMRG_RS00090;WP_003732174.1;0.9979036;;
LMON_RS05260	Listeria monocytogenes EGD-e;lmo1044;NP_464569.1;0.9785714;;Listeria monocytogenes 10403S;LMRG_RS05260;WP_014600711.1;1.0;;
LMON_RS10925	Listeria monocytogenes 10403S;LMRG_RS10625;WP_009926224.1;1.0;;
LMON_RS03540	Listeria monocytogenes EGD-e;lmo0705;NP_464232.1;0.9980237;;Listeria monocytogenes 10403S;LMRG_RS03540;WP_003733169.1;1.0;;
LMON_RS09985	Listeria monocytogenes EGD-e;lmo1916;NP_465440.1;0.99701494;;Listeria monocytogenes 10403S;LMRG_RS09685;WP_014600964.1;1.0;;
LMON_RS01900	Listeria monocytogenes EGD-e;lmo0367;NP_463897.1;0.99049884;;Listeria monocytogenes 10403S;LMRG_RS01900;WP_014600492.1;1.0;;
LMON_RS00765	Listeria monocytogenes EGD-e;lmo0159;NP_463692.1;0.46974063;;Listeria monocytogenes 10403S;LMRG_RS00765;WP_014600394.1;1.0;;
LMON_RS03580	Listeria monocytogenes EGD-e;lmo0713;NP_464240.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03580;WP_003721834.1;1.0;;
LMON_RS02290	Listeria monocytogenes EGD-e;lmo0447;NP_463976.1;0.9978355;;Listeria monocytogenes 10403S;LMRG_RS02290;WP_003729001.1;1.0;;
LMON_RS12075	Listeria monocytogenes EGD-e;lmo2368;NP_465891.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12025;WP_003722394.1;1.0;;
LMON_RS00380	Listeria monocytogenes EGD-e;lmo0078;NP_463611.1;0.9654088;;Listeria monocytogenes 10403S;LMRG_RS00380;WP_003732204.1;1.0;;
LMON_RS11790	Listeria monocytogenes EGD-e;lmo2266;NP_465790.1;0.9893617;;Listeria monocytogenes 10403S;LMRG_RS11490;WP_014601062.1;1.0;;
LMON_RS13940	Listeria monocytogenes EGD-e;lmo2725;NP_466247.1;0.9955556;;Listeria monocytogenes 10403S;LMRG_RS13890;WP_014601205.1;1.0;;
LMON_RS08145	Listeria monocytogenes EGD-e;lmo1575;NP_465100.1;0.9903537;;Listeria monocytogenes 10403S;LMRG_RS07840;WP_014600866.1;1.0;;
LMON_RS05500	Listeria monocytogenes EGD-e;lmo1092;NP_464617.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05500;WP_003721509.1;1.0;;
LMON_RS08640	Listeria monocytogenes EGD-e;lmo1673;NP_465198.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08340;WP_003726089.1;1.0;;
LMON_RS06070	Listeria monocytogenes EGD-e;lmo1224;NP_464749.1;0.99908423;;Listeria monocytogenes 10403S;LMRG_RS06070;WP_014600777.1;1.0;;
LMON_RS09300	Listeria monocytogenes EGD-e;lmo1779;NP_465304.1;0.9916667;;Listeria monocytogenes 10403S;LMRG_RS09000;WP_009925961.1;1.0;;
LMON_RS09495	Listeria monocytogenes EGD-e;lmo1818;NP_465343.1;0.9954128;;Listeria monocytogenes 10403S;LMRG_RS09195;WP_003723062.1;1.0;;
LMON_RS13690	Listeria monocytogenes EGD-e;lmo2677;NP_466199.1;0.9962963;;Listeria monocytogenes 10403S;LMRG_RS13640;WP_003722034.1;1.0;;
LMON_RS05925	Listeria monocytogenes EGD-e;lmo1195;NP_464720.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05925;WP_003721593.1;1.0;;
LMON_RS00870	Listeria monocytogenes EGD-e;lmo0181;NP_463712.1;0.99760765;;Listeria monocytogenes 10403S;LMRG_RS00870;WP_014600404.1;1.0;;
LMON_RS03975	Listeria monocytogenes EGD-e;lmo0792;NP_464319.1;0.9695946;;Listeria monocytogenes 10403S;LMRG_RS03975;WP_014600635.1;1.0;;
LMON_RS13095	Listeria monocytogenes EGD-e;lmo2571;NP_466094.1;0.99523807;;Listeria monocytogenes 10403S;LMRG_RS13045;WP_003733267.1;1.0;;
LMON_RS03085	Listeria monocytogenes EGD-e;lmo0616;NP_464143.1;0.99828476;;Listeria monocytogenes 10403S;LMRG_RS03085;WP_014600590.1;1.0;;
LMON_RS14810	Listeria monocytogenes 10403S;LMRG_RS14765;WP_003730240.1;1.0;;
LMON_RS05045	Listeria monocytogenes EGD-e;lmo1001;NP_464526.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05045;WP_003722866.1;1.0;;
LMON_RS06420	
LMON_RS00340	
LMON_RS10390	Listeria monocytogenes EGD-e;lmo1997;NP_465521.1;0.9927536;;Listeria monocytogenes 10403S;LMRG_RS10090;WP_003723160.1;1.0;;
LMON_RS14175	Listeria monocytogenes EGD-e;lmo2772;NP_466294.1;0.99837923;;Listeria monocytogenes 10403S;LMRG_RS14125;WP_003722132.1;1.0;;
LMON_RS11900	Listeria monocytogenes EGD-e;lmo2351;NP_465874.1;0.98895025;;Listeria monocytogenes 10403S;LMRG_RS11850;WP_003722590.1;1.0;;
LMON_RS11865	Listeria monocytogenes EGD-e;lmo2344;NP_465867.1;0.97727275;;Listeria monocytogenes 10403S;LMRG_RS11815;WP_014601107.1;1.0;;
LMON_RS14445	Listeria monocytogenes EGD-e;lmo2830;NP_466352.1;0.990566;;Listeria monocytogenes 10403S;LMRG_RS14400;WP_003727589.1;1.0;;
LMON_RS12295	Listeria monocytogenes EGD-e;lmo2412;NP_465935.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12245;WP_003722439.1;1.0;;
LMON_RS10650	Listeria monocytogenes EGD-e;lmo2049;NP_465573.1;0.9461538;;Listeria monocytogenes 10403S;LMRG_RS10350;WP_014600999.1;1.0;;
LMON_RS11805	Listeria monocytogenes EGD-e;lmo2269;NP_465793.2;1.0;;Listeria monocytogenes 10403S;LMRG_RS11505;WP_003723667.1;1.0;;
LMON_RS00110	Listeria monocytogenes EGD-e;lmo0022;NP_463555.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS00110;WP_003721638.1;1.0;;
LMON_RS02425	Listeria monocytogenes EGD-e;lmo0485;NP_464013.1;0.9895288;;Listeria monocytogenes 10403S;LMRG_RS02425;WP_014600537.1;1.0;;
LMON_RS08295	Listeria monocytogenes EGD-e;lmo1604;NP_465129.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS07990;WP_003723569.1;1.0;;
LMON_RS05950	Listeria monocytogenes EGD-e;lmo1200;NP_464725.1;0.992;;Listeria monocytogenes 10403S;LMRG_RS05950;WP_014600768.1;1.0;;
LMON_RS12835	Listeria monocytogenes EGD-e;lmo2519;NP_466042.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12785;WP_003724006.1;1.0;;
LMON_RS12415	Listeria monocytogenes EGD-e;lmo2436;NP_465959.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12365;WP_003723338.1;1.0;;
LMON_RS01960	Listeria monocytogenes EGD-e;lmo0379;NP_463909.1;0.9735099;;Listeria monocytogenes 10403S;LMRG_RS01960;WP_009926441.1;0.9933775;;
LMON_RS09850	Listeria monocytogenes EGD-e;lmo1889;NP_465413.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09550;WP_003722999.1;1.0;;
LMON_RS01190	Listeria monocytogenes EGD-e;lmo0229;NP_463760.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01190;WP_003723894.1;1.0;;
LMON_RS04815	Listeria monocytogenes EGD-e;lmo0956;NP_464481.1;0.99469495;;Listeria monocytogenes 10403S;LMRG_RS04815;WP_003722777.1;1.0;;
LMON_RS08465	Listeria monocytogenes EGD-e;lmo1638;NP_465163.1;0.99691355;;Listeria monocytogenes 10403S;LMRG_RS08165;WP_014600879.1;1.0;;
LMON_RS05945	Listeria monocytogenes EGD-e;lmo1199;NP_464724.1;0.9958506;;Listeria monocytogenes 10403S;LMRG_RS05945;WP_012951506.1;1.0;;
LMON_RS13860	Listeria monocytogenes EGD-e;lmo2709;NP_466231.1;0.88235295;;Listeria monocytogenes 10403S;LMRG_RS13810;WP_003722069.1;1.0;;
LMON_RS13015	Listeria monocytogenes EGD-e;lmo2555;NP_466078.1;0.9976581;;Listeria monocytogenes 10403S;LMRG_RS12965;WP_003724023.1;0.9976581;;
LMON_RS01360	Listeria monocytogenes EGD-e;lmo0266;NP_463797.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS01360;WP_003723053.1;1.0;;
LMON_RS08520	Listeria monocytogenes EGD-e;lmo1650;NP_465175.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS08220;WP_003723512.1;1.0;;
LMON_RS06835	Listeria monocytogenes EGD-e;lmo1313;NP_464838.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS06530;WP_003723449.1;1.0;;
LMON_RS10010	Listeria monocytogenes EGD-e;lmo1921;NP_465445.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS09710;WP_003723904.1;1.0;;
LMON_RS03840	Listeria monocytogenes EGD-e;lmo0765;NP_464292.1;0.9907407;;Listeria monocytogenes 10403S;LMRG_RS03840;WP_014600626.1;1.0;;
LMON_RS06345	
LMON_RS04165	Listeria monocytogenes EGD-e;lmo0832;NP_464359.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04165;WP_003721397.1;1.0;;
LMON_RS14530	Listeria monocytogenes EGD-e;lmo2847;NP_466369.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS14485;WP_009924506.1;1.0;;
LMON_RS12245	Listeria monocytogenes EGD-e;lmo2402;NP_465925.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS12195;WP_003722426.1;1.0;;
LMON_RS04275	Listeria monocytogenes EGD-e;lmo0854;NP_464380.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS04275;WP_003724784.1;1.0;;
LMON_RS06430	Listeria monocytogenes EGD-e;lmo1386;NP_464911.1;0.26865673;;Listeria monocytogenes 10403S;LMRG_RS06895;WP_010990110.1;0.26865673;;
LMON_RS05430	Listeria monocytogenes EGD-e;lmo1078;NP_464603.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05430;WP_003721495.1;1.0;;
LMON_RS13550	Listeria monocytogenes EGD-e;lmo2649;NP_466171.1;0.9976852;;Listeria monocytogenes 10403S;LMRG_RS13500;WP_003726308.1;1.0;;
LMON_RS05995	Listeria monocytogenes EGD-e;lmo1209;NP_464734.1;0.9946808;;Listeria monocytogenes 10403S;LMRG_RS05995;WP_003721607.1;1.0;;
LMON_RS13050	Listeria monocytogenes EGD-e;lmo2562;NP_466085.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13000;WP_003723610.1;1.0;;
LMON_RS01515	Listeria monocytogenes EGD-e;lmo0292;NP_463823.1;0.97604793;;Listeria monocytogenes 10403S;LMRG_RS01515;WP_014930814.1;1.0;;
LMON_RS02325	Listeria monocytogenes EGD-e;lmo0454;NP_463983.1;0.9936508;;Listeria monocytogenes 10403S;LMRG_RS02325;WP_003721242.1;1.0;;
LMON_RS02345	Listeria monocytogenes EGD-e;lmo0458;NP_463987.1;0.99418604;;Listeria monocytogenes 10403S;LMRG_RS02345;WP_014600528.1;1.0;;
LMON_RS03935	Listeria monocytogenes EGD-e;lmo0784;NP_464311.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03935;WP_003721901.1;1.0;;
LMON_RS14280	Listeria monocytogenes EGD-e;lmo2796;NP_466318.1;0.99667776;;Listeria monocytogenes 10403S;LMRG_RS14235;WP_014601227.1;1.0;;
LMON_RS02360	Listeria monocytogenes 10403S;LMRG_RS02360;WP_009925480.1;1.0;;
LMON_RS10760	Listeria monocytogenes EGD-e;lmo2071;NP_465595.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS10460;WP_003722328.1;1.0;;
LMON_RS05380	Listeria monocytogenes EGD-e;lmo1068;NP_464593.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS05380;WP_003732696.1;1.0;;
LMON_RS13580	Listeria monocytogenes EGD-e;lmo2655;NP_466177.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS13530;WP_003722012.1;1.0;;
LMON_RS03895	Listeria monocytogenes EGD-e;lmo0776;NP_464303.1;1.0;;Listeria monocytogenes 10403S;LMRG_RS03895;WP_003732924.1;1.0;;
LMON_RS07760	Listeria monocytogenes EGD-e;lmo1498;NP_465023.1;0.98156685;;Listeria monocytogenes 10403S;LMRG_RS07455;WP_014600844.1;1.0;;
LMON_RS10315	Listeria monocytogenes EGD-e;lmo1982;NP_465506.1;0.9942857;;Listeria monocytogenes 10403S;LMRG_RS10015;WP_012951830.1;1.0;;
