Elements	begin	end	length	strand	type	details	synonim
LMON_RS06630	1297461.0	1298324.0	864.0	+	Gene		
LMON_RS06635	1298321.0	1299106.0	786.0	+	Gene		
LMON_RS06640	1299240.0	1300100.0	861.0	+	Gene		
LMON_RS06645	1300372.0	1302450.0	2079.0	+	Gene		
LMON_RS06650	1302513.0	1303817.0	1305.0	+	Gene		
LMON_RS06655	1304100.0	1305002.0	903.0	+	Gene		
LMON_RS06660	1305023.0	1305562.0	540.0	+	Gene		
LMON_RS06665	1305576.0	1306985.0	1410.0	+	Gene		
LMON_RS06670	1307006.0	1307785.0	780.0	+	Gene		
LMON_RS14785	1307762.0	1307956.0	195.0	-	Gene		
LMON_RS06675	1307888.0	1308307.0	420.0	+	Gene		
LMON_RS06680	1308329.0	1308640.0	312.0	+	Gene		
LMON_RS06685	1308643.0	1309515.0	873.0	+	Gene		
LMON_RS06690	1309557.0	1310153.0	597.0	-	Gene		
LMON_RS06695	1310311.0	1310718.0	408.0	+	Gene		
LMON_RS06700	1310899.0	1312866.0	1968.0	+	Gene		
LMON_RS06705	1312863.0	1315322.0	2460.0	+	Gene		
LMON_RS06710	1315405.0	1315872.0	468.0	+	Gene		
LMON_RS06715	1316199.0	1317932.0	1734.0	+	Gene		
LMON_RS06720	1318264.0	1320060.0	1797.0	+	Gene		
LMON_RS06725	1320094.0	1321962.0	1869.0	-	Gene		
LMON_RS06730	1322175.0	1322873.0	699.0	+	Gene		
LMON_RS06735	1323106.0	1324782.0	1677.0	+	Gene		
LMON_RS06740	1324908.0	1325825.0	918.0	+	Gene		
LMON_RS06745	1325948.0	1326181.0	234.0	+	Gene		
LMON_RS06750	1326292.0	1327515.0	1224.0	+	Gene		
LMON_RS06755	1327508.0	1328734.0	1227.0	+	Gene		
LMON_RS06760	1328938.0	1329306.0	369.0	+	Gene		
LMON_RS06765	1329377.0	1330711.0	1335.0	+	Gene		
LMON_RS06770	1330855.0	1332150.0	1296.0	+	Gene		
LMON_RS06775	1332194.0	1332715.0	522.0	-	Gene		
LMON_RS06780	1332746.0	1333360.0	615.0	-	Gene		
LMON_RS06785	1333518.0	1333847.0	330.0	+	Gene		
LMON_RS06790	1333939.0	1334166.0	228.0	+	Gene		
LMON_RS06795	1334313.0	1336307.0	1995.0	+	Gene		
LMON_RS06800	1336528.0	1336767.0	240.0	+	Gene		
LMON_RS06805	1336818.0	1337660.0	843.0	-	Gene		
LMON_RS06810	1337679.0	1338410.0	732.0	-	Gene		
LMON_RS06815	1338432.0	1338938.0	507.0	-	Gene		
LMON_RS06820	1338948.0	1340252.0	1305.0	-	Gene		
LMON_RS06825	1340242.0	1341447.0	1206.0	-	Gene		
LMON_RS06830	1341425.0	1341799.0	375.0	-	Gene		
LMON_RS06835	1342092.0	1342820.0	729.0	+	Gene		
LMON_RS06840	1342820.0	1343377.0	558.0	+	Gene		
LMON_RS06845	1343607.0	1344365.0	759.0	+	Gene		
LMON_RS06850	1344379.0	1345167.0	789.0	+	Gene		
LMON_RS06855	1345182.0	1346324.0	1143.0	+	Gene		
LMON_RS06860	1346338.0	1347600.0	1263.0	+	Gene		
LMON_RS06865	1347640.0	1349346.0	1707.0	+	Gene		
LMON_RS06870	1349451.0	1353785.0	4335.0	+	Gene		polC
LMON_RS06875	1353967.0	1354434.0	468.0	+	Gene		
LMON_RS06880	1354464.0	1355582.0	1119.0	+	Gene		nusA
LMON_RS06885	1355597.0	1355881.0	285.0	+	Gene		
LMON_RS06890	1355874.0	1356173.0	300.0	+	Gene		
LMON_RS06895	1356196.0	1358541.0	2346.0	+	Gene		
LMON_RS06900	1358538.0	1358816.0	279.0	+	Gene		
LMON_RS06905	1358833.0	1359177.0	345.0	+	Gene		
LMON_RS06910	1359275.0	1360189.0	915.0	+	Gene		
LMON_RS06915	1360259.0	1361203.0	945.0	+	Gene		
LMON_RS06920	1361340.0	1361609.0	270.0	+	Gene		
LMON_RS06925	1361858.0	1364029.0	2172.0	+	Gene		
LMON_RS06930	1364070.0	1365110.0	1041.0	-	Gene		
LMON_RS06935	1365271.0	1365750.0	480.0	-	Gene		
LMON_RS06940	1365778.0	1366134.0	357.0	-	Gene		
LMON_RS06945	1366332.0	1366481.0	150.0	+	Gene		
LMON_RS06950	1366537.0	1367076.0	540.0	+	Gene		
LMON_RS06955	1367175.0	1368713.0	1539.0	+	Gene		
LMON_RS06960	1368726.0	1368938.0	213.0	+	Gene		
LMON_RS06965	1368963.0	1369931.0	969.0	+	Gene		
LMON_RS06970	1370065.0	1371156.0	1092.0	+	Gene		
LMON_RS06975	1371174.0	1371491.0	318.0	-	Gene		
LMON_RS06980	1371488.0	1371955.0	468.0	-	Gene		
LMON_RS06985	1371918.0	1372202.0	285.0	-	Gene		
LMON_RS06990	1372189.0	1372617.0	429.0	-	Gene		
LMON_RS06995	1372614.0	1372937.0	324.0	-	Gene		
LMON_RS07000	1372951.0	1373982.0	1032.0	-	Gene		
LMON_RS07005	1373960.0	1374982.0	1023.0	-	Gene		
LMON_RS14790	1375068.0	1375304.0	237.0	-	Gene		
LMON_RS07010	1375521.0	1376609.0	1089.0	+	Gene		
LMON_RS07015	1376625.0	1377971.0	1347.0	+	Gene		
LMON_RS07020	1377968.0	1379434.0	1467.0	+	Gene		
LMON_RS07025	1379474.0	1379854.0	381.0	-	Gene		
LMON_RS07030	1379916.0	1380188.0	273.0	-	Gene		
LMON_RS07035	1380201.0	1381166.0	966.0	-	Gene		
LMON_RS07040	1381346.0	1382407.0	1062.0	+	Gene		
LMON_RS07045	1382510.0	1383067.0	558.0	+	Gene		
LMON_RS07050	1383226.0	1383693.0	468.0	+	Gene		
LMON_RS07055	1383707.0	1385071.0	1365.0	+	Gene		
LMON_RS07060	1385075.0	1385482.0	408.0	+	Gene		
LMON_RS07065	1385513.0	1385899.0	387.0	+	Gene		
LMON_RS07070	1385996.0	1386850.0	855.0	+	Gene		
LMON_RS07075	1386869.0	1388221.0	1353.0	+	Gene		
LMON_RS07080	1388211.0	1388438.0	228.0	+	Gene		
LMON_RS07085	1388441.0	1389322.0	882.0	+	Gene		
LMON_RS07090	1389521.0	1389721.0	201.0	+	Gene		
LMON_RS07095	1389888.0	1391717.0	1830.0	+	Gene		
LMON_RS07100	1391714.0	1392538.0	825.0	+	Gene		
LMON_RS07105	1392729.0	1393178.0	450.0	+	Gene		
LMON_RS07110	1393201.0	1394892.0	1692.0	+	Gene		
LMON_RS07115	1395020.0	1395886.0	867.0	+	Gene		
LMON_RS07120	1396023.0	1397090.0	1068.0	+	Gene		
LMON_RS07125	1397105.0	1398532.0	1428.0	+	Gene		
LMON_RS07130	1398557.0	1399552.0	996.0	+	Gene		
LMON_RS07135	1399569.0	1400552.0	984.0	+	Gene		
LMON_RS07140	1400583.0	1401833.0	1251.0	+	Gene		
LMON_RS07145	1402205.0	1403302.0	1098.0	+	Gene		
LMON_RS07150	1403447.0	1404865.0	1419.0	+	Gene		
LMON_RS07155	1405056.0	1405736.0	681.0	+	Gene		
LMON_RS07160	1405733.0	1407184.0	1452.0	+	Gene		
LMON_RS07165	1407220.0	1408047.0	828.0	-	Gene		
LMON_RS07170	1408084.0	1408365.0	282.0	-	Gene		
LMON_RS07175	1408451.0	1408732.0	282.0	-	Gene		
LMON_RS07180	1408872.0	1409219.0	348.0	+	Gene		
LMON_RS07185	1409248.0	1410324.0	1077.0	+	Gene		
LMON_RS07190	1410365.0	1411324.0	960.0	-	Gene		
LMON_RS07195	1411576.0	1412502.0	927.0	+	Gene		
LMON_RS07200	1412654.0	1414927.0	2274.0	+	Gene		
LMON_RS07205	1414960.0	1415799.0	840.0	-	Gene		
LMON_RS07210	1416152.0	1417225.0	1074.0	+	Gene		
LMON_RS07215	1417658.0	1419199.0	1542.0	+	Gene		
LMON_RS07220	1419192.0	1420244.0	1053.0	+	Gene		
LMON_RS07225	1420241.0	1421191.0	951.0	+	Gene		
LMON_RS07230	1421309.0	1422601.0	1293.0	+	Gene		
LMON_RS07235	1422582.0	1423868.0	1287.0	+	Gene		
LMON_RS07240	1423960.0	1424691.0	732.0	+	Gene		fabG
LMON_RS07245	1424742.0	1425671.0	930.0	+	Gene		
LMON_RS07250	1425761.0	1426339.0	579.0	+	Gene		
LMON_RS07255	1426408.0	1427652.0	1245.0	+	Gene		
LMON_RS07260	1427925.0	1428971.0	1047.0	+	Gene		
LMON_RS07265	1429272.0	1430834.0	1563.0	+	Gene		
LMON_RS07270	1430948.0	1431445.0	498.0	+	Gene		
LMON_RS07275	1431451.0	1432254.0	804.0	+	Gene		
LMON_RS07280	1432271.0	1432633.0	363.0	+	Gene		
LMON_RS07285	1432743.0	1435325.0	2583.0	+	Gene		
LMON_RS07290	1435345.0	1437150.0	1806.0	+	Gene		
LMON_RS07295	1437167.0	1437715.0	549.0	+	Gene		
LMON_RS07300	1438141.0	1440372.0	2232.0	+	Gene		
LMON_RS07305	1440449.0	1441195.0	747.0	+	Gene		
LMON_RS07310	1441230.0	1441760.0	531.0	-	Gene		
LMON_RS07315	1441927.0	1443120.0	1194.0	+	Gene		
LMON_RS07320	1443255.0	1443803.0	549.0	+	Gene		
LMON_RS07325	1443820.0	1444047.0	228.0	+	Gene		
LMON_RS07330	1444088.0	1444621.0	534.0	+	Gene		
LMON_RS07335	1444875.0	1446194.0	1320.0	-	Gene		
LMON_RS07340	1446380.0	1447549.0	1170.0	-	Gene		
LMON_RS07345	1447699.0	1448865.0	1167.0	+	Gene		
LMON_RS07350	1448889.0	1449488.0	600.0	-	Gene		
LMON_RS07355	1449558.0	1450802.0	1245.0	-	Gene		
LMON_RS07360	1450821.0	1452089.0	1269.0	-	Gene		
LMON_RS07365	1452153.0	1453190.0	1038.0	-	Gene		
LMON_RS07370	1453207.0	1454103.0	897.0	-	Gene		
LMON_RS07375	1454319.0	1455305.0	987.0	+	Gene		
LMON_RS07380	1455302.0	1456816.0	1515.0	+	Gene		
LMON_RS07385	1456852.0	1457682.0	831.0	-	Gene		
LMON_RS07390	1457821.0	1459167.0	1347.0	-	Gene		
LMON_RS07395	1459280.0	1459951.0	672.0	-	Gene		
LMON_RS07400	1459966.0	1460892.0	927.0	-	Gene		
LMON_RS07405	1460894.0	1461550.0	657.0	-	Gene		
LMON_RS07410	1461554.0	1462747.0	1194.0	-	Gene		
LMON_RS07415	1463039.0	1463599.0	561.0	-	Gene		
LMON_RS07420	1463848.0	1464231.0	384.0	-	Gene		
LMON_RS07425	1464371.0	1465972.0	1602.0	+	Gene		
LMON_RS07430	1466011.0	1466661.0	651.0	-	Gene		
LMON_RS07435	1466714.0	1468054.0	1341.0	-	Gene		
LMON_RS07440	1468143.0	1469810.0	1668.0	-	Gene		
LMON_RS07445	1469830.0	1470711.0	882.0	-	Gene		
LMON_RS07450	1470726.0	1471937.0	1212.0	-	Gene		
LMON_RS07455	1471949.0	1472992.0	1044.0	-	Gene		
LMON_RS07460	1473190.0	1475355.0	2166.0	-	Gene		
LMON_RS07465	1475485.0	1476093.0	609.0	-	Gene		
LMON_RS07470	1476394.0	1477194.0	801.0	+	Gene		
LMON_RS07475	1477307.0	1478413.0	1107.0	+	Gene		
LMON_RS07480	1478449.0	1479156.0	708.0	+	Gene		
LMON_RS07485	1479147.0	1479473.0	327.0	+	Gene		
LMON_RS07490	1479555.0	1480439.0	885.0	-	Gene		
LMON_RS07495	1480576.0	1481001.0	426.0	-	Gene		
LMON_RS07500	1480982.0	1481860.0	879.0	-	Gene		
LMON_RS07505	1481835.0	1482608.0	774.0	-	Gene		
LMON_RS07510	1482751.0	1483677.0	927.0	-	Gene		
LMON_RS07515	1483693.0	1484586.0	894.0	-	Gene		
LMON_RS07520	1484601.0	1485908.0	1308.0	-	Gene		
LMON_RS07525	1486054.0	1487049.0	996.0	+	Gene		
LMON_RS07530	1487095.0	1488216.0	1122.0	-	Gene		
LMON_RS07535	1488213.0	1488917.0	705.0	-	Gene		
LMON_RS07540	1488985.0	1490109.0	1125.0	-	Gene		
LMON_RS07545	1490204.0	1492084.0	1881.0	-	Gene		
LMON_RS07550	1492104.0	1492544.0	441.0	-	Gene		
LMON_RS07555	1492734.0	1493558.0	825.0	-	Gene		
LMON_RS07560	1493592.0	1495658.0	2067.0	-	Gene		
LMON_RS07565	1495651.0	1496541.0	891.0	-	Gene		
LMON_RS07570	1496822.0	1497589.0	768.0	-	Gene		
LMON_RS07575	1497726.0	1498355.0	630.0	+	Gene		
LMON_RS07580	1498404.0	1499309.0	906.0	-	Gene		
LMON_RS07585	1499306.0	1499701.0	396.0	-	Gene		
LMON_RS07590	1499726.0	1500121.0	396.0	-	Gene		
LMON_RS07595	1500099.0	1500584.0	486.0	-	Gene		
LMON_RS07600	1500601.0	1502757.0	2157.0	-	Gene		
LMON_RS07605	1502773.0	1503732.0	960.0	-	Gene		
LMON_RS07610	1503920.0	1504366.0	447.0	-	Gene		
LMON_RS07615	1504386.0	1504559.0	174.0	-	Gene		
LMON_RS07620	1504757.0	1505524.0	768.0	-	Gene		
LMON_RS07625	1505525.0	1506469.0	945.0	-	Gene		
LMON_RS07630	1506542.0	1507675.0	1134.0	-	Gene		
LMON_RS07635	1507817.0	1509658.0	1842.0	-	Gene		
LMON_RS07640	1509692.0	1510267.0	576.0	-	Gene		
LMON_RS07645	1510309.0	1511346.0	1038.0	-	Gene		
LMON_RS07650	1511493.0	1512650.0	1158.0	-	Gene		
LMON_RS07655	1512739.0	1513767.0	1029.0	-	Gene		
LMON_RS07660	1513880.0	1514317.0	438.0	+	Gene		
LMON_RS07665	1514361.0	1516187.0	1827.0	-	Gene		
LMON_RS07670	1516420.0	1516674.0	255.0	+	Gene		
LMON_RS07675	1516760.0	1517791.0	1032.0	-	Gene		
LMON_RS07680	1517859.0	1520081.0	2223.0	-	Gene		
LMON_RS07685	1520116.0	1520676.0	561.0	-	Gene		
LMON_RS07690	1520748.0	1521350.0	603.0	-	Gene		
LMON_RS07695	1521453.0	1522184.0	732.0	-	Gene		
LMON_RS07700	1522239.0	1522595.0	357.0	-	Gene		
LMON_RS07705	1522600.0	1523175.0	576.0	-	Gene		
LMON_RS07710	1523162.0	1523728.0	567.0	-	Gene		
LMON_RS07715	1523746.0	1524036.0	291.0	-	Gene		
LMON_RS07720	1524036.0	1524857.0	822.0	-	Gene		
LMON_RS07725	1524877.0	1525977.0	1101.0	-	Gene		
LMON_RS07730	1525974.0	1526495.0	522.0	-	Gene		
LMON_RS07735	1526657.0	1528465.0	1809.0	+	Gene		
LMON_RS07740	1528500.0	1529201.0	702.0	-	Gene		
LMON_RS07745	1529251.0	1529874.0	624.0	-	Gene		
LMON_RS07750	1529925.0	1530407.0	483.0	-	Gene		
LMON_RS14795	1530424.0	1530645.0	222.0	+	Gene		
LMON_RS07755	1530601.0	1531230.0	630.0	-	Gene		
LMON_RS07760	1531227.0	1531880.0	654.0	-	Gene		
LMON_RS07765	1531957.0	1533027.0	1071.0	-	Gene		
LMON_RS07770	1533230.0	1533856.0	627.0	+	Gene		
LMON_RS07775	1533901.0	1534203.0	303.0	-	Gene		
LMON_RS07780	1534219.0	1534635.0	417.0	-	Gene		
LMON_RS07785	1534632.0	1534904.0	273.0	-	Gene		
LMON_RS07790	1534996.0	1537635.0	2640.0	-	Gene		
LMON_RS07795	1537942.0	1538637.0	696.0	-	Gene		
LMON_RS07800	1538646.0	1540148.0	1503.0	-	Gene		
LMON_RS07805	1540315.0	1541001.0	687.0	+	Gene		
LMON_RS07810	1540998.0	1542437.0	1440.0	+	Gene		
LMON_RS07815	1542479.0	1544875.0	2397.0	-	Gene		
LMON_RS07820	1544903.0	1545541.0	639.0	-	Gene		
LMON_RS07825	1545582.0	1546322.0	741.0	-	Gene		
LMON_RS07830	1546440.0	1547555.0	1116.0	-	Gene		
LMON_RS07835	1547574.0	1548722.0	1149.0	-	Gene		
LMON_RS14800	1548836.0	1549031.0	196.0	-	NcRNA	tRNA	
LMON_RS07840	1549102.0	1550385.0	1284.0	-	Gene		
LMON_RS07845	1550534.0	1550955.0	422.0	+	Gene		
LMON_RS07850	1551200.0	1552405.0	1206.0	+	Gene		
LMON_RS07855	1552419.0	1552784.0	366.0	+	Gene		
LMON_RS07860	1552934.0	1553314.0	381.0	+	Gene		
LMON_RS07865	1553353.0	1555128.0	1776.0	-	Gene		
LMON_RS07870	1555131.0	1556408.0	1278.0	-	Gene		
LMON_RS07875	1556859.0	1558142.0	1284.0	+	Gene		
LMON_RS07880	1558179.0	1558631.0	453.0	-	Gene		
LMON_RS07885	1558647.0	1560863.0	2217.0	-	Gene		
LMON_RS07890	1561069.0	1561590.0	522.0	-	Gene		
LMON_RS07895	1561580.0	1563931.0	2352.0	-	Gene		
LMON_RS07900	1564037.0	1564381.0	345.0	-	Gene		
LMON_RS07905	1564477.0	1566741.0	2265.0	-	Gene		
LMON_RS07910	1566842.0	1567132.0	291.0	-	Gene		
LMON_RS07915	1567275.0	1567604.0	330.0	-	Gene		
LMON_RS07920	1567638.0	1568777.0	1140.0	-	Gene		
LMON_RS07925	1568864.0	1569892.0	1029.0	-	Gene		
LMON_RS07930	1569896.0	1570903.0	1008.0	-	Gene		
LMON_RS07935	1570919.0	1571524.0	606.0	-	Gene		
LMON_RS07940	1571648.0	1572583.0	936.0	-	Gene		
LMON_RS07945	1572653.0	1573378.0	726.0	-	Gene		
LMON_RS07950	1573489.0	1574337.0	849.0	-	Gene		
LMON_RS07955	1574404.0	1575693.0	1290.0	-	Gene		
LMON_RS07960	1575853.0	1577346.0	1494.0	-	Gene		
LMON_RS07965	1577421.0	1578239.0	819.0	-	Gene		
LMON_RS07970	1578606.0	1578896.0	291.0	-	Gene		
LMON_RS07975	1578910.0	1579227.0	318.0	-	Gene		
LMON_RS07980	1579246.0	1579554.0	309.0	-	Gene		
LMON_RS07985	1579711.0	1581072.0	1362.0	-	Gene		
LMON_RS07990	1581124.0	1581924.0	801.0	-	Gene		
LMON_RS07995	1581927.0	1582604.0	678.0	-	Gene		
LMON_RS08000	1582782.0	1583300.0	519.0	-	Gene		
LMON_RS08005	1583303.0	1584190.0	888.0	-	Gene		
LMON_RS08010	1584276.0	1585289.0	1014.0	-	Gene		
LMON_RS08015	1585741.0	1586415.0	675.0	-	Gene		
LMON_RS08020	1586427.0	1587137.0	711.0	-	Gene		
LMON_RS08025	1587349.0	1588638.0	1290.0	-	Gene		
LMON_RS08030	1588700.0	1591351.0	2652.0	-	Gene		
LMON_RS08035	1591674.0	1592963.0	1290.0	-	Gene		
LMON_RS08040	1592976.0	1593950.0	975.0	-	Gene		
LMON_RS08045	1593947.0	1594669.0	723.0	-	Gene		
LMON_RS08050	1594666.0	1595595.0	930.0	-	Gene		
LMON_RS08055	1595599.0	1596906.0	1308.0	-	Gene		
LMON_RS08060	1597034.0	1597618.0	585.0	-	Gene		engB
LMON_RS08065	1597726.0	1599648.0	1923.0	-	Gene		
LMON_RS14805	1599674.0	1599868.0	195.0	+	Gene		
LMON_RS08070	1599998.0	1600921.0	924.0	-	Gene		
LMON_RS08075	1600931.0	1602307.0	1377.0	-	Gene		
LMON_RS08080	1602313.0	1602777.0	465.0	-	Gene		
LMON_RS08085	1602855.0	1603457.0	603.0	-	Gene		
LMON_RS08090	1603474.0	1604295.0	822.0	-	Gene		
LMON_RS08095	1604319.0	1606946.0	2628.0	-	Gene		
LMON_RS08100	1607112.0	1608374.0	1263.0	-	Gene		
LMON_RS08105	1608394.0	1609515.0	1122.0	-	Gene		
LMON_RS08110	1609551.0	1610012.0	462.0	-	Gene		
LMON_RS08115	1610169.0	1610546.0	378.0	-	Gene		
LMON_RS08120	1610664.0	1612421.0	1758.0	-	Gene		
LMON_RS08125	1612704.0	1613663.0	960.0	-	Gene		
LMON_RS14810	1613605.0	1613838.0	234.0	+	Gene		
LMON_RS08130	1613947.0	1614903.0	957.0	-	Gene		
LMON_RS08135	1614893.0	1615777.0	885.0	-	Gene		
LMON_RS08140	1615995.0	1619321.0	3327.0	-	Gene		
LMON_RS08145	1619443.0	1620378.0	936.0	-	Gene		
LMON_RS08150	1620400.0	1621713.0	1314.0	-	Gene		
LMON_RS08155	1621739.0	1622425.0	687.0	-	Gene		
LMON_RS08160	1622590.0	1623687.0	1098.0	+	Gene		
LMON_RS08165	1623730.0	1624842.0	1113.0	-	Gene		
LMON_RS08170	1625083.0	1625547.0	465.0	+	Gene		
LMON_RS08175	1625599.0	1626792.0	1194.0	-	Gene		
LMON_RS08180	1626816.0	1627814.0	999.0	-	Gene		
LMON_RS08185	1628005.0	1628502.0	498.0	-	Gene		
LMON_RS08190	1628564.0	1629100.0	537.0	-	Gene		
LMON_RS08195	1629120.0	1630133.0	1014.0	-	Gene		
LMON_RS08200	1630312.0	1631115.0	804.0	+	Gene		
LMON_RS08205	1631147.0	1632097.0	951.0	-	Gene		
LMON_RS08210	1632094.0	1633254.0	1161.0	-	Gene		argD
LMON_RS08215	1633251.0	1634003.0	753.0	-	Gene		
LMON_RS08220	1634016.0	1635212.0	1197.0	-	Gene		
LMON_RS08225	1635228.0	1636259.0	1032.0	-	Gene		
LMON_RS08230	1636433.0	1637644.0	1212.0	-	Gene		
LMON_RS08235	1637646.0	1638785.0	1140.0	-	Gene		
LMON_RS08240	1638912.0	1640627.0	1716.0	-	Gene		
LMON_RS14815	1640655.0	1640885.0	231.0	+	Gene		
LMON_RS08245	1640920.0	1641408.0	489.0	+	Gene		
LMON_RS08250	1641620.0	1642222.0	603.0	+	Gene		
LMON_RS08255	1642498.0	1642698.0	201.0	-	Gene		
LMON_RS08260	1642725.0	1643504.0	780.0	-	Gene		
LMON_RS08265	1643794.0	1645053.0	1260.0	-	Gene		
LMON_RS08270	1645375.0	1646382.0	1008.0	-	Gene		
LMON_RS08275	1646617.0	1647702.0	1086.0	-	Gene		
LMON_RS08280	1647922.0	1648446.0	525.0	-	Gene		
LMON_RS08285	1648468.0	1648923.0	456.0	-	Gene		
LMON_RS08290	1649179.0	1650291.0	1113.0	+	Gene		
LMON_RS08295	1650331.0	1650876.0	546.0	-	Gene		
LMON_RS08300	1651021.0	1652364.0	1344.0	-	Gene		
LMON_RS08305	1652659.0	1655013.0	2355.0	-	Gene		
LMON_RS08310	1655323.0	1655940.0	618.0	-	Gene		
LMON_RS08315	1655946.0	1656746.0	801.0	-	Gene		
LMON_RS08320	1656781.0	1657092.0	312.0	-	Gene		
LMON_RS08325	1657204.0	1657422.0	219.0	-	Gene		
LMON_RS08330	1657415.0	1658488.0	1074.0	-	Gene		
LMON_RS08335	1658686.0	1658997.0	312.0	+	Gene		
LMON_RS08340	1659034.0	1659282.0	249.0	-	Gene		
LMON_RS08345	1659416.0	1660267.0	852.0	-	Gene		
LMON_RS08350	1660328.0	1660972.0	645.0	-	Gene		
LMON_RS08355	1660979.0	1661761.0	783.0	-	Gene		
LMON_RS08360	1661970.0	1663439.0	1470.0	-	Gene		
LMON_RS08365	1663436.0	1663876.0	441.0	-	Gene		
LMON_RS08370	1664099.0	1664968.0	870.0	-	Gene		
LMON_RS08375	1665081.0	1666493.0	1413.0	-	Gene		
LMON_RS08380	1666568.0	1666981.0	414.0	-	Gene		
LMON_RS08385	1667086.0	1667916.0	831.0	+	Gene		
LMON_RS08390	1667955.0	1668608.0	654.0	-	Gene		
LMON_RS08395	1668618.0	1670231.0	1614.0	-	Gene		
LMON_RS08400	1670342.0	1671955.0	1614.0	-	Gene		
LMON_RS08405	1672040.0	1672477.0	438.0	-	Gene		
LMON_RS08410	1672548.0	1673321.0	774.0	-	Gene		
LMON_RS08415	1673314.0	1674516.0	1203.0	-	Gene		
LMON_RS08420	1674519.0	1675127.0	609.0	-	Gene		
LMON_RS08425	1675124.0	1675882.0	759.0	-	Gene		
LMON_RS08430	1675879.0	1676898.0	1020.0	-	Gene		
LMON_RS08435	1676870.0	1677475.0	606.0	-	Gene		
LMON_RS08440	1677472.0	1678836.0	1365.0	-	Gene		
LMON_RS08445	1679920.0	1682520.0	2601.0	+	Gene		
LMON_RS08450	1682643.0	1683071.0	429.0	+	Gene		
LMON_RS08455	1683155.0	1684075.0	921.0	+	Gene		
LMON_RS08460	1684072.0	1685139.0	1068.0	+	Gene		
LMON_RS08465	1685175.0	1686149.0	975.0	-	Gene		
LMON_RS08470	1686146.0	1686727.0	582.0	-	Gene		
LMON_RS08475	1686740.0	1686973.0	234.0	-	Gene		
LMON_RS08480	1687073.0	1689775.0	2703.0	-	Gene		
LMON_RS08485	1689930.0	1690733.0	804.0	-	Gene		
LMON_RS08490	1690758.0	1691180.0	423.0	-	Gene		
LMON_RS08495	1691180.0	1694398.0	3219.0	-	Gene		
LMON_RS08500	1694482.0	1697553.0	3072.0	-	Gene		
LMON_RS08505	1697550.0	1698674.0	1125.0	-	Gene		
LMON_RS08510	1698790.0	1699398.0	609.0	+	Gene		
LMON_RS08515	1699440.0	1699955.0	516.0	-	Gene		
LMON_RS08520	1700129.0	1700617.0	489.0	-	Gene		
LMON_RS08525	1700698.0	1702503.0	1806.0	-	Gene		
LMON_RS08530	1702487.0	1704256.0	1770.0	-	Gene		
LMON_RS08535	1704659.0	1705279.0	621.0	-	Gene		
LMON_RS08540	1705294.0	1705788.0	495.0	-	Gene		
LMON_RS08550	1706581.0	1707144.0	564.0	-	Gene		
LMON_RS08555	1707162.0	1707593.0	432.0	-	Gene		
LMON_RS14820	1707627.0	1707923.0	297.0	+	Gene		
LMON_RS08560	1708167.0	1709051.0	885.0	-	Gene		
LMON_RS08565	1709131.0	1709880.0	750.0	-	Gene		
LMON_RS08570	1710368.0	1710882.0	515.0	-	Gene		
LMON_RS08575	1711023.0	1713434.0	2412.0	-	Gene		
LMON_RS08580	1713838.0	1714803.0	966.0	+	Gene		
LMON_RS08585	1714800.0	1715375.0	576.0	+	Gene		
LMON_RS08590	1715400.0	1717265.0	1866.0	-	Gene		
LMON_RS08595	1717402.0	1718601.0	1200.0	-	Gene		
LMON_RS08600	1719024.0	1719326.0	303.0	+	Gene		
LMON_RS08605	1719359.0	1724494.0	5136.0	-	Gene		
LMON_RS08610	1724597.0	1725505.0	909.0	-	Gene		
LMON_RS08615	1725522.0	1725764.0	243.0	-	Gene		
LMON_RS08620	1725815.0	1726288.0	474.0	-	Gene		
LMON_RS08625	1726362.0	1726628.0	267.0	+	Gene		
LMON_RS08630	1726778.0	1727731.0	954.0	+	Gene		
LMON_RS08635	1727750.0	1729159.0	1410.0	-	Gene		
LMON_RS08640	1729175.0	1729993.0	819.0	-	Gene		
LMON_RS08645	1729990.0	1730817.0	828.0	-	Gene		
LMON_RS08650	1730819.0	1732561.0	1743.0	-	Gene		
LMON_RS08655	1732558.0	1733946.0	1389.0	-	Gene		
LMON_RS08660	1734121.0	1735059.0	939.0	+	Gene		
LMON_RS08665	1735093.0	1736946.0	1854.0	-	Gene		
LMON_RS08670	1736943.0	1738115.0	1173.0	-	Gene		
LMON_RS08675	1738108.0	1739232.0	1125.0	-	Gene		
LMON_RS08680	1739254.0	1741551.0	2298.0	-	Gene		
LMON_RS08685	1741841.0	1743016.0	1176.0	-	Gene		
LMON_RS08690	1743083.0	1743154.0	72.0	-	NcRNA	tRNA	
LMON_RS08695	1743160.0	1743250.0	91.0	-	NcRNA	tRNA	
LMON_RS08700	1743285.0	1743357.0	73.0	-	NcRNA	tRNA	
LMON_RS08705	1743364.0	1743437.0	74.0	-	NcRNA	tRNA	
LMON_RS08710	1743463.0	1743533.0	71.0	-	NcRNA	tRNA	
LMON_RS08715	1743557.0	1743629.0	73.0	-	NcRNA	tRNA	
LMON_RS08720	1743658.0	1743730.0	73.0	-	NcRNA	tRNA	
LMON_RS08725	1743735.0	1743810.0	76.0	-	NcRNA	tRNA	
LMON_RS08730	1743815.0	1743888.0	74.0	-	NcRNA	tRNA	
