Elements	begin	end	length	strand	type	details	synonim
lmo2260	2347276.0	2348151.0	876.0	-	Gene		
anti2260-1	2347318.0	2347617.0	300.0	+	Srna	Wurtzel et al. 2012	
anti2260-2	2347675.0	2348065.0	391.0	+	Srna	Toledo-Arana et al. 2009	
Term_lmo2259	2347740.0	2347750.0	11.0	+	terminator		lmo2259
Term_lmo2261	2348186.0	2348214.0	29.0	-	terminator		lmo2261
lmo2261	2348231.0	2348539.0	309.0	-	Gene		
lmo2262	2348604.0	2349356.0	753.0	-	Gene		
lmo2263	2349475.0	2350320.0	846.0	+	Gene		
anti2263	2349756.0	2350055.0	300.0	-	Srna	Mraheil et al. 2011	
Term_lmo2264	2350245.0	2350263.0	19.0	-	terminator		lmo2264
lmo2264	2350398.0	2351300.0	903.0	-	Gene		
Term_lmo2263	2350487.0	2350498.0	12.0	+	terminator		lmo2263
Term_lmo2265	2351340.0	2351354.0	15.0	-	terminator		lmo2265
lmo2265	2351384.0	2351746.0	363.0	-	Gene		
lmo2266	2351767.0	2352615.0	849.0	-	Gene		
lmo2267	2352616.0	2356323.0	3708.0	-	Gene		
lmo2268	2356325.0	2359798.0	3474.0	-	Gene		addB
Term_lmo2269	2359911.0	2359934.0	24.0	-	terminator		lmo2269
lmo2269	2359948.0	2360304.0	357.0	-	Gene		
anti2270	2360255.0	2360554.0	300.0	-	Srna	Mraheil et al. 2011	
lmo2270	2360435.0	2360713.0	279.0	+	Gene		comK'
Term_lmo2271	2360653.0	2360670.0	18.0	-	terminator		lmo2271
Term_comK'	2360791.0	2360803.0	13.0	+	terminator		comK'
anti2271	2360820.0	2360930.0	111.0	+	Srna	Mraheil et al. 2011	
lmo2271	2360908.0	2361141.0	234.0	-	Gene		
rli48	2361274.0	2361405.0	132.0	-	Srna	Toledo-Arana et al. 2009	
rli98	2361329.0	2361581.0	253.0	+	Srna	Mraheil et al. 2011	
lmo2272	2361582.0	2361791.0	210.0	+	Gene		
Term_lmo2272	2361782.0	2361803.0	22.0	+	terminator		lmo2272
lmo2273	2361897.0	2362274.0	378.0	+	Gene		
lmo2274	2362306.0	2362656.0	351.0	+	Gene		
lmo2275	2362661.0	2363110.0	450.0	+	Gene		
lmo2276	2363135.0	2363632.0	498.0	+	Gene		
Term_lmo2276	2363642.0	2363665.0	24.0	+	terminator		lmo2276
Term_lmo2277	2363684.0	2363707.0	24.0	-	terminator		lmo2277
lmo2277	2363709.0	2364260.0	552.0	-	Gene		
rli62	2364321.0	2364439.0	119.0	-	Srna	Toledo-Arana et al. 2009	
Term_lysA	2364728.0	2364747.0	20.0	-	terminator		lysA
lmo2278	2364754.0	2365599.0	846.0	-	Gene		
lmo2279	2365599.0	2365880.0	282.0	-	Gene		
lmo2280	2365893.0	2366258.0	366.0	-	Gene		
Term_lmo2281	2366283.0	2366299.0	17.0	-	terminator		lmo2281
lmo2281	2366288.0	2366446.0	159.0	-	Gene		
lmo2282	2366451.0	2366768.0	318.0	-	Gene		
lmo2283	2366780.0	2367853.0	1074.0	-	Gene		
lmo2284	2367853.0	2368881.0	1029.0	-	Gene		
lmo2285	2368882.0	2369907.0	1026.0	-	Gene		
lmo2286	2369916.0	2370734.0	819.0	-	Gene		
lmo2287	2370736.0	2376099.0	5364.0	-	Gene		
lmo2288	2376110.0	2376715.0	606.0	-	Gene		
lmo2289	2376721.0	2377143.0	423.0	-	Gene		
Term_lmo2290	2377167.0	2377189.0	23.0	-	terminator		lmo2290
lmo2290	2377198.0	2377530.0	333.0	-	Gene		
lmo2291	2377460.0	2377894.0	435.0	-	Gene		
lmo2292	2377897.0	2378304.0	408.0	-	Gene		
Term_lmo2293	2378296.0	2378306.0	11.0	-	terminator		lmo2293
lmo2293	2378304.0	2378642.0	339.0	-	Gene		
lmo2294	2378642.0	2379004.0	363.0	-	Gene		
lmo2295	2379004.0	2379399.0	396.0	-	Gene		
lmo2296	2379418.0	2380419.0	1002.0	-	Gene		
lmo2297	2380419.0	2381009.0	591.0	-	Gene		
lmo2298	2381088.0	2382227.0	1140.0	-	Gene		
lmo2299	2382228.0	2383988.0	1761.0	-	Gene		
lmo2300	2384001.0	2385332.0	1332.0	-	Gene		
lmo2301	2385301.0	2386095.0	795.0	-	Gene		
Term_lmo2302	2386135.0	2386150.0	16.0	-	terminator		lmo2302
lmo2302	2386141.0	2386680.0	540.0	-	Gene		
rli18 - rliG	2386715.0	2386992.0	278.0	-	Srna	Mandin et al. 2007	
Term_lmo2303	2386720.0	2386745.0	26.0	-	terminator		lmo2303
lmo2303	2387046.0	2387480.0	435.0	-	Gene		
lmo2304	2387499.0	2387663.0	165.0	-	Gene		
lmo2305	2387792.0	2388175.0	384.0	-	Gene		
lmo2306	2388179.0	2388583.0	405.0	-	Gene		
lmo2307	2388528.0	2388710.0	183.0	-	Gene		
lmo2308	2388729.0	2389211.0	483.0	-	Gene		
lmo2309	2389208.0	2389387.0	180.0	-	Gene		
lmo2310	2389491.0	2389658.0	168.0	-	Gene		
lmo2311	2389655.0	2390116.0	462.0	-	Gene		
lmo2312	2390113.0	2390583.0	471.0	-	Gene		
lmo2313	2390580.0	2391023.0	444.0	-	Gene		
lmo2314	2391020.0	2391217.0	198.0	-	Gene		
lmo2315	2391220.0	2391816.0	597.0	-	Gene		
lmo2316	2391813.0	2392625.0	813.0	-	Gene		
lmo2317	2392622.0	2393596.0	975.0	-	Gene		
lmo2318	2393613.0	2394311.0	699.0	-	Gene		
lmo2319	2394317.0	2394793.0	477.0	-	Gene		
lmo2320	2394790.0	2394984.0	195.0	-	Gene		
rli99	2395032.0	2395236.0	205.0	+	Srna	Mraheil et al. 2011	
rli140	2395032.0	2395244.0	213.0	-	Srna	Wurtzel et al. 2012	
lmo2321	2395290.0	2395478.0	189.0	-	Gene		
Term_lmo2322	2395537.0	2395547.0	11.0	-	terminator		lmo2322
lmo2322	2395586.0	2395801.0	216.0	-	Gene		
lmo2323	2395798.0	2396331.0	534.0	-	Gene		
Term_lmo2324	2396371.0	2396386.0	16.0	-	terminator		lmo2324
lmo2324	2396454.0	2397230.0	777.0	-	Gene		
lmo2325	2397212.0	2397487.0	276.0	-	Gene		
anti2325-2	2397280.0	2398275.0	996.0	+	Srna	Toledo-Arana et al. 2009	
anti2325-1	2397280.0	2397544.0	265.0	+	Srna	Toledo-Arana et al. 2009	
lmo2325a	2397294.0	2397491.0	198.0	+	Gene		
lmo2326	2397493.0	2397774.0	282.0	-	Gene		
lmo2327	2397800.0	2398084.0	285.0	-	Gene		
lmo2328	2398287.0	2398529.0	243.0	-	Gene		
lmo2329	2398685.0	2399161.0	477.0	+	Gene		
rli141	2399283.0	2399512.0	230.0	+	Srna	Wurtzel et al. 2012	
lmo2329a	2399320.0	2399487.0	168.0	+	Gene		
Term_lmo2329	2399501.0	2399512.0	12.0	+	terminator		lmo2329
lmo2330	2399542.0	2400243.0	702.0	+	Gene		
lmo2331	2400264.0	2400944.0	681.0	+	Gene		
lmo2332	2401008.0	2402366.0	1359.0	+	Gene		int
lmo02333	2402357.0	2402833.0	477.0	+	Gene		
Term_lmo2334	2402842.0	2402885.0	44.0	-	terminator		lmo2334
Term_int	2402852.0	2402875.0	24.0	+	terminator		int
lmo2334	2402888.0	2403235.0	348.0	-	Gene		
Term_fruA	2403302.0	2403334.0	33.0	-	terminator		fruA
lmo2335	2403341.0	2405239.0	1899.0	-	Gene		fruA
lmo2336	2405241.0	2406164.0	924.0	-	Gene		fruB
lmo2337	2406161.0	2406913.0	753.0	-	Gene		
lmo2338	2407128.0	2408453.0	1326.0	+	Gene		pepC
Term_lmo2339	2408028.0	2408054.0	27.0	-	terminator		lmo2339
lmo2339	2408450.0	2408893.0	444.0	-	Gene		
Term_lmo2340	2408932.0	2408956.0	25.0	-	terminator		lmo2340
lmo2340	2408967.0	2409878.0	912.0	-	Gene		
lmo2341	2409875.0	2410993.0	1119.0	-	Gene		
Term_lmo2342	2411084.0	2411118.0	35.0	-	terminator		lmo2342
lmo2342	2411126.0	2411827.0	702.0	-	Gene		
Term_lmo2343	2411865.0	2411888.0	24.0	-	terminator		lmo2343
lmo2343	2411900.0	2413222.0	1323.0	-	Gene		
lmo2344	2413219.0	2413485.0	267.0	-	Gene		
lmo2345	2413478.0	2414473.0	996.0	-	Gene		
lmo2346	2414470.0	2415249.0	780.0	-	Gene		
lmo2347	2415246.0	2415953.0	708.0	-	Gene		
lmo2348	2415967.0	2416683.0	717.0	-	Gene		
Term_lmo2348	2415973.0	2415984.0	12.0	-	terminator		lmo2348
lmo2349	2416705.0	2417514.0	810.0	-	Gene		
lmo2350	2417531.0	2418067.0	537.0	-	Gene		
lmo2351	2418083.0	2418628.0	546.0	-	Gene		
lmo2352	2418871.0	2419770.0	900.0	+	Gene		
Term_lmo2352	2419757.0	2419788.0	32.0	+	terminator		lmo2352
Term_lmo2353	2419757.0	2419788.0	32.0	-	terminator		lmo2353
lmo2353	2419797.0	2421749.0	1953.0	-	Gene		
Term_lmo2354	2421778.0	2421802.0	25.0	-	terminator		lmo2354
lmo2354	2421878.0	2423476.0	1599.0	-	Gene		
lmo2355	2423480.0	2424721.0	1242.0	-	Gene		
rli100	2424807.0	2424866.0	60.0	-	Srna	Mraheil et al. 2011	
Term_lmo2356	2424807.0	2424830.0	24.0	-	terminator		lmo2356
lmo2356	2424922.0	2425533.0	612.0	-	Gene		
Term_lmo2357	2425595.0	2425629.0	35.0	-	terminator		lmo2357
lmo2357	2425723.0	2426253.0	531.0	-	Gene		
lmo2358	2426270.0	2427001.0	732.0	-	Gene		
lmo2359	2427045.0	2427890.0	846.0	-	Gene		
Term_lmo2360	2427970.0	2427998.0	29.0	-	terminator		lmo2360
lmo2360	2428010.0	2430793.0	2784.0	-	Gene		
lmo2361	2430826.0	2431296.0	471.0	-	Gene		
lmo2362	2431688.0	2433211.0	1524.0	+	Gene		
lmo2363	2433224.0	2434618.0	1395.0	+	Gene		
Term_lmo2363	2434625.0	2434649.0	25.0	+	terminator		lmo2363
Term_lmo2364	2434625.0	2434649.0	25.0	-	terminator		lmo2364
lmo2364	2434627.0	2434866.0	240.0	-	Gene		
lmo2365	2435023.0	2436141.0	1119.0	-	Gene		
lmot46	2436493.0	2436576.0	84.0	-	NcRNA	tRNA	
lmot47	2436622.0	2436695.0	74.0	-	NcRNA	tRNA	
lmot48	2436715.0	2436786.0	72.0	-	NcRNA	tRNA	
lmot49	2436792.0	2436863.0	72.0	-	NcRNA	tRNA	
lmot50	2436893.0	2436965.0	73.0	-	NcRNA	tRNA	
lmot51	2436981.0	2437054.0	74.0	-	NcRNA	tRNA	
lmot52	2437062.0	2437145.0	84.0	-	NcRNA	tRNA	
lmot53	2437166.0	2437238.0	73.0	-	NcRNA	tRNA	
lmot54	2437243.0	2437318.0	76.0	-	NcRNA	tRNA	
lmot55	2437325.0	2437398.0	74.0	-	NcRNA	tRNA	
lmot56	2437420.0	2437495.0	76.0	-	NcRNA	tRNA	
lmot57	2437552.0	2437623.0	72.0	-	NcRNA	tRNA	
lmot58	2437657.0	2437745.0	89.0	-	NcRNA	tRNA	
lmot59	2437752.0	2437827.0	76.0	-	NcRNA	tRNA	
lmor13	2437842.0	2437951.0	110.0	-	NcRNA	rRNA	
lmor14	2438032.0	2440962.0	2931.0	-	NcRNA	rRNA	
lmot60	2441135.0	2441210.0	76.0	-	NcRNA	tRNA	
lmot61	2441257.0	2441330.0	74.0	-	NcRNA	tRNA	
lmor15	2441458.0	2443003.0	1546.0	-	NcRNA	rRNA	
Term_lmo2366	2443030.0	2443051.0	22.0	-	terminator		lmo2366
lmo2366	2443368.0	2444126.0	759.0	-	Gene		
lmo2367	2444231.0	2445583.0	1353.0	-	Gene		pgi
Term_lmo2368	2445637.0	2445648.0	12.0	-	terminator		lmo2368
lmo2368	2445685.0	2446092.0	408.0	-	Gene		
Term_lmo2369	2446187.0	2446230.0	44.0	-	terminator		lmo2369
lmo2369	2446240.0	2446593.0	354.0	-	Gene		
lmo2370	2446747.0	2447913.0	1167.0	+	Gene		
Term_lmo2370	2447924.0	2447950.0	27.0	+	terminator		lmo2370
lmo2371	2448052.0	2449155.0	1104.0	+	Gene		
lmo2372	2449155.0	2449835.0	681.0	+	Gene		
Term_lmo2372	2449840.0	2449865.0	26.0	+	terminator		lmo2372
Term_lmo2373	2449840.0	2449865.0	26.0	-	terminator		lmo2373
lmo2373	2449878.0	2450192.0	315.0	-	Gene		
lmo2374	2450437.0	2451798.0	1362.0	+	Gene		
Term_lmo2374	2451801.0	2451842.0	42.0	+	terminator		lmo2374
Term_lmo2375	2451801.0	2451842.0	42.0	-	terminator		lmo2375
lmo2375	2451840.0	2452235.0	396.0	-	Gene		
Term_lmo2376	2452286.0	2452311.0	26.0	-	terminator		lmo2376
lmo2376	2452322.0	2452906.0	585.0	-	Gene		
rli101	2452913.0	2452994.0	82.0	-	Srna	Mraheil et al. 2011	
lmo2377	2453138.0	2454349.0	1212.0	+	Gene		
Term_lmo2377	2454356.0	2454381.0	26.0	+	terminator		lmo2377
rli102	2454489.0	2454690.0	202.0	+	Srna	Mraheil et al. 2011	
lmo2378	2454695.0	2457103.0	2409.0	+	Gene		
lmo2379	2457087.0	2457512.0	426.0	+	Gene		
lmo2380	2457512.0	2457859.0	348.0	+	Gene		
lmo2381	2457852.0	2459336.0	1485.0	+	Gene		
lmo2382	2459343.0	2459822.0	480.0	+	Gene		
lmo2383	2459819.0	2460106.0	288.0	+	Gene		
lmo2384	2460090.0	2460683.0	594.0	+	Gene		
Term_lmo2384	2460683.0	2460722.0	40.0	+	terminator		lmo2384
Term_lmo2385	2460689.0	2460716.0	28.0	-	terminator		lmo2385
lmo2385	2460720.0	2461091.0	372.0	-	Gene		
lmo2386	2461219.0	2461692.0	474.0	+	Gene		
Term_lmo2386	2461700.0	2461719.0	20.0	+	terminator		lmo2386
lmo2387	2461803.0	2463029.0	1227.0	+	Gene		
Term_lmo2387	2463035.0	2463059.0	25.0	+	terminator		lmo2387
Term_lmo2388	2463035.0	2463059.0	25.0	-	terminator		lmo2388
lmo2388	2463066.0	2463884.0	819.0	-	Gene		
Term_lmo2389	2463927.0	2463957.0	31.0	-	terminator		lmo2389
lmo2389	2463969.0	2465180.0	1212.0	-	Gene		
lmo2390	2465630.0	2466625.0	996.0	+	Gene		
Term_lmo2390	2466635.0	2466652.0	18.0	+	terminator		lmo2390
lmo2391	2466713.0	2467342.0	630.0	+	Gene		
Term_lmo2391	2467349.0	2467376.0	28.0	+	terminator		lmo2391
Term_lmo2392	2467349.0	2467376.0	28.0	-	terminator		lmo2392
lmo2392	2467388.0	2467621.0	234.0	-	Gene		
lmo2393	2467643.0	2467969.0	327.0	-	Gene		
anti2394-1	2468058.0	2468274.0	217.0	+	Srna	Toledo-Arana et al. 2009	
anti2394-2	2468058.0	2468751.0	694.0	+	Srna	Toledo-Arana et al. 2009	
rli69	2468115.0	2468289.0	175.0	+	Srna	Oliver et al. 2009	
lmo2394	2468210.0	2468392.0	183.0	-	Gene		
Term_lmo2394	2468217.0	2468233.0	17.0	-	terminator		lmo2394
Term_lmo2395	2468524.0	2468538.0	15.0	-	terminator		lmo2395
lmo2395	2468545.0	2468703.0	159.0	-	Gene		
lmo2396	2469093.0	2471915.0	2823.0	+	Gene		
Term_lmo2396	2471925.0	2471961.0	37.0	+	terminator		lmo2396
lmo2397	2472089.0	2472325.0	237.0	+	Gene		
Term_lmo2397	2472337.0	2472360.0	24.0	+	terminator		lmo2397
lmo2398	2472438.0	2472938.0	501.0	+	Gene		ltrC
Term_lmo2399	2472946.0	2472983.0	38.0	-	terminator		lmo2399
Term_ltrC	2472946.0	2472983.0	38.0	+	terminator		ltrC
lmo2399	2472963.0	2474273.0	1311.0	-	Gene		
lmo2400	2474309.0	2474752.0	444.0	-	Gene		
Term_lmo2401	2474780.0	2474798.0	19.0	-	terminator		lmo2401
lmo2401	2474801.0	2475568.0	768.0	-	Gene		
lmo2402	2475588.0	2475863.0	276.0	-	Gene		
lmo2403	2475860.0	2477251.0	1392.0	-	Gene		
lmo2404	2477385.0	2478224.0	840.0	+	Gene		
lmo2405	2478225.0	2478590.0	366.0	+	Gene		
Term_lmo2405	2478595.0	2478617.0	23.0	+	terminator		lmo2405
Term_lmo2406	2478595.0	2478617.0	23.0	-	terminator		lmo2406
lmo2406	2478623.0	2479465.0	843.0	-	Gene		
Term_lmo2407	2479565.0	2479599.0	35.0	-	terminator		lmo2407
lmo2407	2479607.0	2479921.0	315.0	-	Gene		
lmo2408	2480325.0	2480528.0	204.0	+	Gene		
lmo2409	2480531.0	2480944.0	414.0	+	Gene		
Term_lmo2409	2480989.0	2481017.0	29.0	+	terminator		lmo2409
Term_lmo2410	2480989.0	2481017.0	29.0	-	terminator		lmo2410
lmo2410	2481023.0	2481574.0	552.0	-	Gene		
Term_lmo2411	2481701.0	2481720.0	20.0	-	terminator		lmo2411
lmo2411	2481732.0	2483126.0	1395.0	-	Gene		
lmo2412	2483149.0	2483592.0	444.0	-	Gene		
lmo2413	2483589.0	2484815.0	1227.0	-	Gene		
lmo2414	2484816.0	2486117.0	1302.0	-	Gene		
lmo2415	2486136.0	2486921.0	786.0	-	Gene		
anti2415	2486369.0	2486419.0	51.0	+	Srna	Mraheil et al. 2011	
lmo2416	2487261.0	2488337.0	1077.0	+	Gene		
Term_lmo2416	2488343.0	2488367.0	25.0	+	terminator		lmo2416
Term_lmo2417	2488343.0	2488367.0	25.0	-	terminator		lmo2417
lmo2417	2488379.0	2489209.0	831.0	-	Gene		
lmo2418	2489274.0	2489948.0	675.0	-	Gene		
anti2418	2489486.0	2489785.0	300.0	+	Srna	Wurtzel et al. 2012	
lmo2419	2489945.0	2490967.0	1023.0	-	Gene		
SAM-SreA	2490998.0	2491226.0	229.0	-	Srna	Johansson et al. 2009	
Term_lmo2420	2491005.0	2491030.0	26.0	-	terminator		lmo2420
lmo2420	2491285.0	2491473.0	189.0	-	Gene		
lmo2421	2491552.0	2492694.0	1143.0	-	Gene		
lmo2422	2492684.0	2493379.0	696.0	-	Gene		
lmo2423	2493454.0	2494329.0	876.0	-	Gene		
Term_lmo2424	2494514.0	2494539.0	26.0	-	terminator		lmo2424
lmo2424	2494522.0	2494806.0	285.0	-	Gene		
Term_lmo2425	2494854.0	2494881.0	28.0	-	terminator		lmo2425
lmo2425	2494891.0	2495268.0	378.0	-	Gene		
lmo2426	2495309.0	2495662.0	354.0	-	Gene		
Term_lmo2427	2495784.0	2495809.0	26.0	-	terminator		lmo2427
lmo2427	2495818.0	2496993.0	1176.0	-	Gene		
Term_lmo2428	2497064.0	2497083.0	20.0	-	terminator		lmo2428
lmo2428	2497069.0	2498238.0	1170.0	-	Gene		
anti2428	2497360.0	2497659.0	300.0	+	Srna	Mraheil et al. 2011	
rli103	2498270.0	2498344.0	75.0	-	Srna	Mraheil et al. 2011	
Term_lmo2429	2498279.0	2498307.0	29.0	-	terminator		lmo2429
lmo2429	2498381.0	2499172.0	792.0	-	Gene		
lmo2430	2499169.0	2500179.0	1011.0	-	Gene		
lmo2431	2500179.0	2501150.0	972.0	-	Gene		
lmo2432	2501306.0	2501470.0	165.0	+	Gene		
Term_lmo2432	2501474.0	2501493.0	20.0	+	terminator		lmo2432
lmo2433	2501603.0	2502361.0	759.0	+	Gene		
Term_lmo2433	2502368.0	2502396.0	29.0	+	terminator		lmo2433
Term_lmo2434	2502368.0	2502396.0	29.0	-	terminator		lmo2434
lmo2434	2502401.0	2503804.0	1404.0	-	Gene		
lmo2435	2503931.0	2504236.0	306.0	+	Gene		
Term_lmo2435	2504244.0	2504262.0	19.0	+	terminator		lmo2435
Term_lmo2436	2504244.0	2504262.0	19.0	-	terminator		lmo2436
lmo2436	2504300.0	2505157.0	858.0	-	Gene		
rli104	2505181.0	2505340.0	160.0	-	Srna	Mraheil et al. 2011	
lmo2437	2505425.0	2505835.0	411.0	+	Gene		
Term_lmo2437	2505847.0	2505875.0	29.0	+	terminator		lmo2437
Term_lmo2438	2505847.0	2505875.0	29.0	-	terminator		lmo2438
lmo2438	2505858.0	2506370.0	513.0	-	Gene		
lmo2439	2506494.0	2506835.0	342.0	+	Gene		
Term_lmo2439	2506844.0	2506862.0	19.0	+	terminator		lmo2439
Term_lmo2440	2506844.0	2506862.0	19.0	-	terminator		lmo2440
lmo2440	2506867.0	2507250.0	384.0	-	Gene		
Term_lmo2441	2507292.0	2507309.0	18.0	-	terminator		lmo2441
lmo2441	2507306.0	2508202.0	897.0	-	Gene		
lmo2442	2508247.0	2508816.0	570.0	-	Gene		
Term_lmo2443	2508910.0	2508932.0	23.0	-	terminator		lmo2443
lmo2443	2508992.0	2509411.0	420.0	-	Gene		
rli19 - ssrA	2509852.0	2510220.0	369.0	-	Srna	Mandin et al. 2007	
Term_lmo2444	2510283.0	2510328.0	46.0	-	terminator		lmo2444
lmo2444	2510361.0	2514293.0	3933.0	-	Gene		
lmo2445	2514308.0	2515210.0	903.0	-	Gene		
Term_lmo2446	2515273.0	2515306.0	34.0	-	terminator		lmo2446
lmo2446	2515312.0	2518587.0	3276.0	-	Gene		
lmo2447	2518971.0	2519879.0	909.0	+	Gene		
Term_lmo2447	2519885.0	2519932.0	48.0	+	terminator		lmo2447
Term_lmo2448	2519885.0	2519932.0	48.0	-	terminator		lmo2448
lmo2448	2519935.0	2520399.0	465.0	-	Gene		smpB
lmo2449	2520415.0	2522796.0	2382.0	-	Gene		
lmo2450	2522830.0	2523576.0	747.0	-	Gene		
Term_lmo2451	2523800.0	2523823.0	24.0	-	terminator		lmo2451
lmo2451	2523835.0	2524068.0	234.0	-	Gene		secG
lmo2452	2524168.0	2524911.0	744.0	-	Gene		
Term_lmo2453	2525056.0	2525079.0	24.0	-	terminator		lmo2453
lmo2453	2525094.0	2525813.0	720.0	-	Gene		
Term_lmo2454	2525907.0	2525941.0	35.0	-	terminator		lmo2454
lmo2454	2525946.0	2526119.0	174.0	-	Gene		
Term_eno	2526172.0	2526199.0	28.0	-	terminator		eno
lmo2455	2526222.0	2527514.0	1293.0	-	Gene		eno
lmo2456	2527650.0	2529182.0	1533.0	-	Gene		pgm
lmo2457	2529184.0	2529939.0	756.0	-	Gene		tpiA
lmo2458	2529985.0	2531175.0	1191.0	-	Gene		pgk
Term_gap	2531232.0	2531259.0	28.0	-	terminator		gap
lmo2459	2531310.0	2532320.0	1011.0	-	Gene		gap
lmo2460	2532352.0	2533398.0	1047.0	-	Gene		
rli105	2533481.0	2533615.0	135.0	-	Srna	Mraheil et al. 2011	
rli70	2533504.0	2533732.0	229.0	+	Srna	Oliver et al. 2009	
lmo2461	2533840.0	2535183.0	1344.0	-	Gene		sigL
Term_lmo2462	2535308.0	2535335.0	28.0	-	terminator		lmo2462
lmo2462	2535342.0	2536268.0	927.0	-	Gene		
lmo2463	2536347.0	2538581.0	2235.0	-	Gene		
lmo2464	2538588.0	2539196.0	609.0	-	Gene		
lmo2465	2539213.0	2539611.0	399.0	-	Gene		
lmo2466	2539838.0	2540173.0	336.0	+	Gene		
Term_lmo2466	2540184.0	2540218.0	35.0	+	terminator		lmo2466
Term_lmo2467	2540184.0	2540218.0	35.0	-	terminator		lmo2467
lmot62	2540230.0	2540301.0	72.0	-	NcRNA	tRNA	
lmo2467	2540421.0	2541857.0	1437.0	-	Gene		
lmo2468	2542014.0	2542610.0	597.0	+	Gene		clpP
Term_lmo2469	2542605.0	2542657.0	53.0	-	terminator		lmo2469
Term_clpP	2542619.0	2542645.0	27.0	+	terminator		clpP
lmo2469	2542658.0	2544049.0	1392.0	-	Gene		
lmo2470	2544267.0	2545433.0	1167.0	+	Gene		
Term_lmo2470	2545448.0	2545478.0	31.0	+	terminator		lmo2470
Term_lmo2471	2545448.0	2545478.0	31.0	-	terminator		lmo2471
lmo2471	2545487.0	2546503.0	1017.0	-	Gene		
lmo2472	2546530.0	2547501.0	972.0	-	Gene		
lmo2473	2547509.0	2548477.0	969.0	-	Gene		
lmo2474	2548479.0	2549354.0	876.0	-	Gene		
Term_lmo2475	2549420.0	2549452.0	33.0	-	terminator		lmo2475
lmo2475	2549462.0	2551192.0	1731.0	-	Gene		
lmo2476	2551234.0	2552295.0	1062.0	-	Gene		
lmo2477	2552312.0	2553295.0	984.0	-	Gene		galE
lmo2478	2553414.0	2554373.0	960.0	-	Gene		trxB
lmo2479	2554452.0	2555927.0	1476.0	-	Gene		
Term_lmo2480	2556000.0	2556027.0	28.0	-	terminator		lmo2480
lmo2480	2556013.0	2556510.0	498.0	-	Gene		
lmo2481	2556514.0	2557167.0	654.0	-	Gene		
lmo2482	2557211.0	2558044.0	834.0	-	Gene		lgt
Term_lmo2483	2558070.0	2558112.0	43.0	-	terminator		lmo2483
lmo2483	2558130.0	2559068.0	939.0	-	Gene		
Term_lmo2484	2559205.0	2559249.0	45.0	-	terminator		lmo2484
lmo2484	2559255.0	2559608.0	354.0	-	Gene		
lmo2485	2559617.0	2559817.0	201.0	-	Gene		
lmo2486	2559841.0	2561052.0	1212.0	-	Gene		
Term_lmo2487	2561085.0	2561109.0	25.0	-	terminator		lmo2487
lmo2487	2561120.0	2562382.0	1263.0	-	Gene		
lmo2488	2562591.0	2565461.0	2871.0	-	Gene		uvrA
lmo2489	2565469.0	2567445.0	1977.0	-	Gene		uvrB
Term_lmo2490	2567627.0	2567644.0	18.0	-	terminator		lmo2490
lmo2490	2567696.0	2567935.0	240.0	-	Gene		
lmo2491	2567956.0	2568603.0	648.0	-	Gene		
lmo2492	2568625.0	2569011.0	387.0	-	Gene		
lmo2493	2569117.0	2569422.0	306.0	-	Gene		
rli142	2569572.0	2569681.0	110.0	+	Srna	Wurtzel et al. 2012	
Term_lmo2494	2569653.0	2569684.0	32.0	-	terminator		lmo2494
lmo2494	2569690.0	2570349.0	660.0	-	Gene		
lmo2495	2570362.0	2571141.0	780.0	-	Gene		
lmo2496	2571156.0	2571971.0	816.0	-	Gene		
lmo2497	2571999.0	2572883.0	885.0	-	Gene		
lmo2498	2572880.0	2573803.0	924.0	-	Gene		
lmo2499	2573897.0	2574805.0	909.0	-	Gene		
lmo2500	2575061.0	2576836.0	1776.0	-	Gene		phoR
lmo2501	2576836.0	2577546.0	711.0	-	Gene		phoP
Term_lmo2502	2577652.0	2577695.0	44.0	-	terminator		lmo2502
lmo2502	2577696.0	2578871.0	1176.0	-	Gene		
lmo2503	2578899.0	2580347.0	1449.0	-	Gene		
Term_lmo2504	2580441.0	2580461.0	21.0	-	terminator		lmo2504
lmo2504	2580470.0	2581780.0	1311.0	-	Gene		
lmo2505	2581900.0	2583105.0	1206.0	-	Gene		spl
lmo2506	2583181.0	2584065.0	885.0	-	Gene		ftsX
lmo2507	2584055.0	2584741.0	687.0	-	Gene		ftsE
rli143	2584861.0	2585032.0	172.0	-	Srna	Wurtzel et al. 2012	
Term_lmo2508	2585204.0	2585240.0	37.0	-	terminator		lmo2508
lmo2508	2585245.0	2586108.0	864.0	-	Gene		
lmo2509	2586114.0	2587097.0	984.0	-	Gene		prfB
lmo2510	2587300.0	2589813.0	2514.0	-	Gene		secA
Term_lmo2511	2590001.0	2590022.0	22.0	-	terminator		lmo2511
lmo2511	2590044.0	2590607.0	564.0	-	Gene		
Term_comFC	2590637.0	2590669.0	33.0	-	terminator		comFC
lmo2512	2590802.0	2591458.0	657.0	-	Gene		comFC
lmo2513	2591451.0	2592770.0	1320.0	-	Gene		comFA
Term_comFA	2591451.0	2591462.0	12.0	-	terminator		comFA
Term_lmo2514	2592940.0	2592959.0	20.0	-	terminator		lmo2514
lmo2514	2592965.0	2593816.0	852.0	-	Gene		
lmo2515	2593837.0	2594523.0	687.0	-	Gene		
rli106	2594561.0	2594785.0	225.0	-	Srna	Mraheil et al. 2011	
lmo2516	2594908.0	2595543.0	636.0	+	Gene		
